"date","Year","DOY","Plot","rotation","N2O_non_gapfill","N2O_gapfill","N2O_gapfill_kean_Nicole"
"2016-06-02",2016,154,"P3","UAN+NUI",6.06709958,6.067099584,NA
"2016-06-02",2016,154,"P4","UAN",2.57712538,2.577125376,NA
"2016-06-03",2016,155,"P1","Urea+NUI",6.06134966,6.06134966,NA
"2016-06-03",2016,155,"P2","Urea",3.01847213,3.018472128,NA
"2016-06-03",2016,155,"P3","UAN+NUI",1.21776998,1.217769984,NA
"2016-06-03",2016,155,"P4","UAN",6.95572358,6.955723584,NA
"2016-06-04",2016,156,"P1","Urea+NUI",4.38419606,4.38419606,NA
"2016-06-04",2016,156,"P2","Urea",-0.24490426,-0.244904256,NA
"2016-06-04",2016,156,"P3","UAN+NUI",-4.42562832,-4.42562832,NA
"2016-06-04",2016,156,"P4","UAN",2.00945664,2.00945664,NA
"2016-06-05",2016,157,"P1","Urea+NUI",16.31555482,16.31555482,NA
"2016-06-05",2016,157,"P2","Urea",23.9060281,23.9060281,NA
"2016-06-05",2016,157,"P3","UAN+NUI",9.90140198,9.901401984,NA
"2016-06-05",2016,157,"P4","UAN",8.8181879,8.818187904,NA
"2016-06-06",2016,158,"P1","Urea+NUI",10.00345334,10.00345334,NA
"2016-06-06",2016,158,"P2","Urea",3.62691562,3.626915616,NA
"2016-06-06",2016,158,"P3","UAN+NUI",7.29804038,7.298040384,NA
"2016-06-06",2016,158,"P4","UAN",7.72993066,7.729930656,NA
"2016-06-07",2016,159,"P1","Urea+NUI",2.64826195,2.64826195,NA
"2016-06-07",2016,159,"P2","Urea",-1.68870874,-1.688708736,NA
"2016-06-07",2016,159,"P3","UAN+NUI",-2.32071696,-2.32071696,NA
"2016-06-07",2016,159,"P4","UAN",4.44575261,4.445752608,NA
"2016-06-08",2016,160,"P1","Urea+NUI",-5.11810272,-5.11810272,NA
"2016-06-08",2016,160,"P2","Urea",-1.76801184,-1.76801184,NA
"2016-06-08",2016,160,"P3","UAN+NUI",1.61354506,1.613545056,NA
"2016-06-08",2016,160,"P4","UAN",8.82819475,8.828194752,NA
"2016-06-09",2016,161,"P1","Urea+NUI",7.29839981,7.29839981,NA
"2016-06-09",2016,161,"P2","Urea",4.30582435,4.305824352,NA
"2016-06-09",2016,161,"P3","UAN+NUI",-1.65604781,-1.656047808,NA
"2016-06-09",2016,161,"P4","UAN",5.76982051,5.769820512,NA
"2016-06-10",2016,162,"P1","Urea+NUI",7.62437664,7.62437664,NA
"2016-06-10",2016,162,"P2","Urea",6.4938551,6.493855104,NA
"2016-06-10",2016,162,"P3","UAN+NUI",4.5544369,4.554436896,NA
"2016-06-10",2016,162,"P4","UAN",1.57424429,1.574244288,NA
"2016-06-11",2016,163,"P1","Urea+NUI",6.58158998,6.58158998,NA
"2016-06-11",2016,163,"P2","Urea",9.93676637,9.936766368,NA
"2016-06-11",2016,163,"P3","UAN+NUI",3.87697622,3.876976224,NA
"2016-06-11",2016,163,"P4","UAN",10.98189619,10.98189619,NA
"2016-06-12",2016,164,"P1","Urea+NUI",14.29538198,14.29538198,NA
"2016-06-12",2016,164,"P2","Urea",3.45867235,3.458672352,NA
"2016-06-12",2016,164,"P3","UAN+NUI",-11.48045875,-11.48045875,NA
"2016-06-12",2016,164,"P4","UAN",16.54340717,16.54340717,NA
"2016-06-13",2016,165,"P1","Urea+NUI",6.34274928,6.34274928,NA
"2016-06-13",2016,165,"P2","Urea",2.35422461,2.354224608,NA
"2016-06-13",2016,165,"P3","UAN+NUI",4.11236784,4.11236784,NA
"2016-06-13",2016,165,"P4","UAN",6.36458602,6.364586016,NA
"2016-06-14",2016,166,"P1","Urea+NUI",3.54438374,3.54438374,NA
"2016-06-14",2016,166,"P2","Urea",1.01058883,1.010588832,NA
"2016-06-14",2016,166,"P3","UAN+NUI",NA,-2.492625312,NA
"2016-06-14",2016,166,"P4","UAN",NA,4.37998104,NA
"2016-06-15",2016,167,"P1","Urea+NUI",-0.9792671,-0.9792671,NA
"2016-06-15",2016,167,"P2","Urea",-0.22696416,-0.22696416,NA
"2016-06-15",2016,167,"P3","UAN+NUI",-9.09761846,-9.097618464,NA
"2016-06-15",2016,167,"P4","UAN",2.39537606,2.395376064,NA
"2016-06-16",2016,168,"P1","Urea+NUI",0.13895453,0.13895453,NA
"2016-06-16",2016,168,"P2","Urea",2.87671651,2.876716512,NA
"2016-06-16",2016,168,"P3","UAN+NUI",0.57681245,0.576812448,NA
"2016-06-16",2016,168,"P4","UAN",1.68878218,1.688782176,NA
"2016-06-17",2016,169,"P1","Urea+NUI",-4.36697654,-4.36697654,NA
"2016-06-17",2016,169,"P2","Urea",5.90698224,5.90698224,NA
"2016-06-17",2016,169,"P3","UAN+NUI",-6.40416326,-6.404163264,NA
"2016-06-17",2016,169,"P4","UAN",3.5790431,3.579043104,NA
"2016-06-18",2016,170,"P1","Urea+NUI",-0.78093158,-0.78093158,NA
"2016-06-18",2016,170,"P2","Urea",3.2493839,3.249383904,NA
"2016-06-18",2016,170,"P3","UAN+NUI",0.73819123,0.738191232,NA
"2016-06-18",2016,170,"P4","UAN",-0.80451101,-0.804511008,NA
"2016-06-19",2016,171,"P1","Urea+NUI",-0.83279664,-0.83279664,NA
"2016-06-19",2016,171,"P2","Urea",-2.35520179,-2.355201792,NA
"2016-06-19",2016,171,"P3","UAN+NUI",2.84350003,2.843500032,NA
"2016-06-19",2016,171,"P4","UAN",5.29311283,5.293112832,NA
"2016-06-20",2016,172,"P1","Urea+NUI",-1.62288144,-1.62288144,NA
"2016-06-20",2016,172,"P2","Urea",2.45479594,2.454795936,NA
"2016-06-20",2016,172,"P3","UAN+NUI",0.7754063,0.775406304,NA
"2016-06-20",2016,172,"P4","UAN",10.17033062,10.17033062,NA
"2016-06-21",2016,173,"P1","Urea+NUI",0.61596288,0.61596288,NA
"2016-06-21",2016,173,"P2","Urea",2.82293683,2.822936832,NA
"2016-06-21",2016,173,"P3","UAN+NUI",5.8739567,5.873956704,NA
"2016-06-21",2016,173,"P4","UAN",2.345112,2.345112,NA
"2016-06-22",2016,174,"P1","Urea+NUI",1.43173958,1.43173958,NA
"2016-06-22",2016,174,"P2","Urea",NA,6.301244016,NA
"2016-06-22",2016,174,"P3","UAN+NUI",0.0345263,0.034526304,NA
"2016-06-22",2016,174,"P4","UAN",2.28072413,2.280724128,NA
"2016-06-23",2016,175,"P1","Urea+NUI",1.21758163,1.21758163,NA
"2016-06-23",2016,175,"P2","Urea",9.7795512,9.7795512,NA
"2016-06-23",2016,175,"P3","UAN+NUI",15.12490061,15.12490061,NA
"2016-06-23",2016,175,"P4","UAN",18.28694707,18.28694707,NA
"2016-06-24",2016,176,"P1","Urea+NUI",2.49967642,2.49967642,NA
"2016-06-24",2016,176,"P2","Urea",3.03881328,3.03881328,NA
"2016-06-24",2016,176,"P3","UAN+NUI",8.60865235,8.608652352,NA
"2016-06-24",2016,176,"P4","UAN",8.05292496,8.05292496,NA
"2016-06-25",2016,177,"P1","Urea+NUI",0.74208614,0.74208614,NA
"2016-06-25",2016,177,"P2","Urea",3.0688632,3.0688632,NA
"2016-06-25",2016,177,"P3","UAN+NUI",-2.26231229,-2.262312288,NA
"2016-06-25",2016,177,"P4","UAN",13.71313152,13.71313152,NA
"2016-06-26",2016,178,"P1","Urea+NUI",16.04558678,16.04558678,NA
"2016-06-26",2016,178,"P2","Urea",1.09111968,1.09111968,NA
"2016-06-26",2016,178,"P3","UAN+NUI",11.08851293,11.08851293,NA
"2016-06-26",2016,178,"P4","UAN",25.05807014,25.05807014,NA
"2016-06-27",2016,179,"P1","Urea+NUI",10.55764973,10.55764973,NA
"2016-06-27",2016,179,"P2","Urea",10.84330973,10.84330973,NA
"2016-06-27",2016,179,"P3","UAN+NUI",9.8996472,9.8996472,NA
"2016-06-27",2016,179,"P4","UAN",11.90423347,11.90423347,NA
"2016-06-28",2016,180,"P1","Urea+NUI",-3.41257018,-3.41257018,NA
"2016-06-28",2016,180,"P2","Urea",5.46829315,5.468293152,NA
"2016-06-28",2016,180,"P3","UAN+NUI",-1.95726672,-1.95726672,NA
"2016-06-28",2016,180,"P4","UAN",18.95393606,18.95393606,NA
"2016-06-29",2016,181,"P1","Urea+NUI",1.0165487,1.0165487,NA
"2016-06-29",2016,181,"P2","Urea",-4.18879814,-4.188798144,NA
"2016-06-29",2016,181,"P3","UAN+NUI",-1.05683875,-1.056838752,NA
"2016-06-29",2016,181,"P4","UAN",10.20528461,10.20528461,NA
"2016-06-30",2016,182,"P1","Urea+NUI",NA,0.24907003,NA
"2016-06-30",2016,182,"P2","Urea",9.92835706,9.928357056,NA
"2016-06-30",2016,182,"P3","UAN+NUI",11.38044643,11.38044643,NA
"2016-06-30",2016,182,"P4","UAN",-1.52185133,-1.521851328,NA
"2016-07-01",2016,183,"P1","Urea+NUI",-0.51840864,-0.51840864,NA
"2016-07-01",2016,183,"P2","Urea",-1.5602881,-1.560288096,NA
"2016-07-01",2016,183,"P3","UAN+NUI",-5.57470944,-5.57470944,NA
"2016-07-01",2016,183,"P4","UAN",8.88000106,8.880001056,NA
"2016-07-02",2016,184,"P1","Urea+NUI",-7.57561421,-7.57561421,NA
"2016-07-02",2016,184,"P2","Urea",15.06501504,15.06501504,NA
"2016-07-02",2016,184,"P3","UAN+NUI",-0.67528512,-0.67528512,NA
"2016-07-02",2016,184,"P4","UAN",10.79716003,10.79716003,NA
"2016-07-03",2016,185,"P1","Urea+NUI",-2.41707024,-2.41707024,NA
"2016-07-03",2016,185,"P2","Urea",4.30447651,4.304476512,NA
"2016-07-03",2016,185,"P3","UAN+NUI",8.22680323,8.226803232,NA
"2016-07-03",2016,185,"P4","UAN",-1.50569971,-1.505699712,NA
"2016-07-04",2016,186,"P1","Urea+NUI",6.56963827,6.56963827,NA
"2016-07-04",2016,186,"P2","Urea",9.80941277,9.809412768,NA
"2016-07-04",2016,186,"P3","UAN+NUI",15.94968365,15.94968365,NA
"2016-07-04",2016,186,"P4","UAN",-1.74216787,-1.742167872,NA
"2016-07-05",2016,187,"P1","Urea+NUI",-11.01810038,-11.01810038,NA
"2016-07-05",2016,187,"P2","Urea",1.91853706,1.918537056,NA
"2016-07-05",2016,187,"P3","UAN+NUI",-11.2857408,-11.2857408,NA
"2016-07-05",2016,187,"P4","UAN",-13.5770567,-13.5770567,NA
"2016-07-06",2016,188,"P1","Urea+NUI",9.19548634,9.19548634,NA
"2016-07-06",2016,188,"P2","Urea",-2.65628678,-2.656286784,NA
"2016-07-06",2016,188,"P3","UAN+NUI",14.14529914,14.14529914,NA
"2016-07-06",2016,188,"P4","UAN",17.04629146,17.04629146,NA
"2016-07-07",2016,189,"P1","Urea+NUI",8.0857103,8.0857103,NA
"2016-07-07",2016,189,"P2","Urea",8.60629363,8.606293632,NA
"2016-07-07",2016,189,"P3","UAN+NUI",-7.58829773,-7.588297728,NA
"2016-07-07",2016,189,"P4","UAN",-0.95695949,-0.956959488,NA
"2016-07-08",2016,190,"P1","Urea+NUI",-4.58295408,-4.58295408,NA
"2016-07-08",2016,190,"P2","Urea",-1.95652368,-1.95652368,NA
"2016-07-08",2016,190,"P3","UAN+NUI",10.28363126,10.28363126,NA
"2016-07-08",2016,190,"P4","UAN",16.94019139,16.94019139,NA
"2016-07-09",2016,191,"P1","Urea+NUI",-11.24496346,-11.24496346,NA
"2016-07-09",2016,191,"P2","Urea",-14.1929928,-14.1929928,NA
"2016-07-09",2016,191,"P3","UAN+NUI",-11.96241869,-11.96241869,NA
"2016-07-09",2016,191,"P4","UAN",-8.82605722,-8.826057216,NA
"2016-07-10",2016,192,"P1","Urea+NUI",0.75018269,0.75018269,NA
"2016-07-10",2016,192,"P2","Urea",9.29938579,9.299385792,NA
"2016-07-10",2016,192,"P3","UAN+NUI",2.5397185,2.539718496,NA
"2016-07-10",2016,192,"P4","UAN",7.14077424,7.14077424,NA
"2016-07-11",2016,193,"P1","Urea+NUI",2.60073331,2.60073331,NA
"2016-07-11",2016,193,"P2","Urea",1.92736714,1.927367136,NA
"2016-07-11",2016,193,"P3","UAN+NUI",-8.615484,-8.615484,NA
"2016-07-11",2016,193,"P4","UAN",3.36318566,3.363185664,NA
"2016-07-12",2016,194,"P1","Urea+NUI",-10.15309901,-10.15309901,NA
"2016-07-12",2016,194,"P2","Urea",11.1239879,11.1239879,NA
"2016-07-12",2016,194,"P3","UAN+NUI",22.77066557,22.77066557,NA
"2016-07-12",2016,194,"P4","UAN",3.61268813,3.612688128,NA
"2016-07-13",2016,195,"P1","Urea+NUI",1.5061801,1.5061801,NA
"2016-07-13",2016,195,"P2","Urea",-5.44910976,-5.44910976,NA
"2016-07-13",2016,195,"P3","UAN+NUI",11.06004586,11.06004586,NA
"2016-07-13",2016,195,"P4","UAN",-4.5983376,-4.5983376,NA
"2016-07-14",2016,196,"P1","Urea+NUI",-9.43649827,-9.43649827,NA
"2016-07-14",2016,196,"P2","Urea",-4.54380019,-4.543800192,NA
"2016-07-14",2016,196,"P3","UAN+NUI",16.06782355,16.06782355,NA
"2016-07-14",2016,196,"P4","UAN",13.58664106,13.58664106,NA
"2016-07-15",2016,197,"P1","Urea+NUI",-29.26680336,-29.26680336,NA
"2016-07-15",2016,197,"P2","Urea",-12.78566208,-12.78566208,NA
"2016-07-15",2016,197,"P3","UAN+NUI",-1.36860538,-1.368605376,NA
"2016-07-15",2016,197,"P4","UAN",-6.54219418,-6.542194176,NA
"2016-07-16",2016,198,"P1","Urea+NUI",1.73263622,1.73263622,NA
"2016-07-16",2016,198,"P2","Urea",-1.07208058,-1.072080576,NA
"2016-07-16",2016,198,"P3","UAN+NUI",9.9017424,9.9017424,NA
"2016-07-16",2016,198,"P4","UAN",7.28920685,7.289206848,NA
"2016-07-17",2016,199,"P1","Urea+NUI",17.8741175,17.8741175,NA
"2016-07-17",2016,199,"P2","Urea",2.9922169,2.992216896,NA
"2016-07-17",2016,199,"P3","UAN+NUI",10.82394403,10.82394403,NA
"2016-07-17",2016,199,"P4","UAN",-13.48507613,-13.48507613,NA
"2016-07-18",2016,200,"P1","Urea+NUI",2.58825283,2.58825283,NA
"2016-07-18",2016,200,"P2","Urea",15.02771357,15.02771357,NA
"2016-07-18",2016,200,"P3","UAN+NUI",17.86235587,17.86235587,NA
"2016-07-18",2016,200,"P4","UAN",NA,-8.75386512,NA
"2016-07-19",2016,201,"P1","Urea+NUI",NA,-0.15526663,NA
"2016-07-19",2016,201,"P2","Urea",NA,-1.579362797,NA
"2016-07-19",2016,201,"P3","UAN+NUI",NA,7.142201568,NA
"2016-07-19",2016,201,"P4","UAN",NA,-8.75386512,NA
"2016-07-20",2016,202,"P1","Urea+NUI",NA,-0.15526663,NA
"2016-07-20",2016,202,"P2","Urea",NA,-1.579362797,NA
"2016-07-20",2016,202,"P3","UAN+NUI",NA,7.142201568,NA
"2016-07-20",2016,202,"P4","UAN",NA,-8.75386512,NA
"2016-07-21",2016,203,"P1","Urea+NUI",-5.18056042,-5.18056042,NA
"2016-07-21",2016,203,"P2","Urea",NA,-1.579362797,NA
"2016-07-21",2016,203,"P3","UAN+NUI",-7.85952979,-7.859529792,NA
"2016-07-21",2016,203,"P4","UAN",-29.32763674,-29.32763674,NA
"2016-07-22",2016,204,"P1","Urea+NUI",-15.90287645,-15.90287645,NA
"2016-07-22",2016,204,"P2","Urea",-18.57666355,-18.57666355,NA
"2016-07-22",2016,204,"P3","UAN+NUI",7.74203616,7.74203616,NA
"2016-07-22",2016,204,"P4","UAN",-6.30860918,-6.308609184,NA
"2016-07-23",2016,205,"P1","Urea+NUI",-12.8105712,-12.8105712,NA
"2016-07-23",2016,205,"P2","Urea",-6.26800032,-6.26800032,NA
"2016-07-23",2016,205,"P3","UAN+NUI",-2.76429715,-2.764297152,NA
"2016-07-23",2016,205,"P4","UAN",-4.14888134,-4.148881344,NA
"2016-07-24",2016,206,"P1","Urea+NUI",-2.37717504,-2.37717504,NA
"2016-07-24",2016,206,"P2","Urea",5.23169021,5.231690208,NA
"2016-07-24",2016,206,"P3","UAN+NUI",-5.1026328,-5.1026328,NA
"2016-07-24",2016,206,"P4","UAN",3.59000035,3.590000352,NA
"2016-07-25",2016,207,"P1","Urea+NUI",22.84667597,22.84667597,NA
"2016-07-25",2016,207,"P2","Urea",13.4447904,13.4447904,NA
"2016-07-25",2016,207,"P3","UAN+NUI",15.74238499,15.74238499,NA
"2016-07-25",2016,207,"P4","UAN",NA,3.12880536,NA
"2016-07-26",2016,208,"P1","Urea+NUI",-4.58072842,-4.58072842,NA
"2016-07-26",2016,208,"P2","Urea",6.70672138,6.706721376,NA
"2016-07-26",2016,208,"P3","UAN+NUI",-5.03673206,-5.036732064,NA
"2016-07-26",2016,208,"P4","UAN",2.66761037,2.667610368,NA
"2016-07-27",2016,209,"P1","Urea+NUI",6.41355926,6.41355926,NA
"2016-07-27",2016,209,"P2","Urea",13.33475136,13.33475136,NA
"2016-07-27",2016,209,"P3","UAN+NUI",5.34154003,5.341540032,NA
"2016-07-27",2016,209,"P4","UAN",52.50068438,52.50068438,NA
"2016-07-28",2016,210,"P1","Urea+NUI",-3.99282566,-3.99282566,NA
"2016-07-28",2016,210,"P2","Urea",4.51975334,4.519753344,NA
"2016-07-28",2016,210,"P3","UAN+NUI",17.72061926,17.72061926,NA
"2016-07-28",2016,210,"P4","UAN",-14.56590643,-14.56590643,NA
"2016-07-29",2016,211,"P1","Urea+NUI",3.91635907,3.91635907,NA
"2016-07-29",2016,211,"P2","Urea",-1.31601542,-1.316015424,NA
"2016-07-29",2016,211,"P3","UAN+NUI",NA,2.174406768,NA
"2016-07-29",2016,211,"P4","UAN",23.44656154,23.44656154,NA
"2016-07-30",2016,212,"P1","Urea+NUI",-2.38216378,-2.38216378,NA
"2016-07-30",2016,212,"P2","Urea",-14.68276157,-14.68276157,NA
"2016-07-30",2016,212,"P3","UAN+NUI",-13.37180573,-13.37180573,NA
"2016-07-30",2016,212,"P4","UAN",-8.34192605,-8.341926048,NA
"2016-07-31",2016,213,"P1","Urea+NUI",-2.98559347,-2.98559347,NA
"2016-07-31",2016,213,"P2","Urea",-3.49703914,-3.497039136,NA
"2016-07-31",2016,213,"P3","UAN+NUI",-6.52658083,-6.526580832,NA
"2016-07-31",2016,213,"P4","UAN",-4.48286659,-4.482866592,NA
"2016-08-01",2016,214,"P1","Urea+NUI",23.69480774,8.71670614,NA
"2016-08-01",2016,214,"P2","Urea",8.03344003,8.716706136,NA
"2016-08-01",2016,214,"P3","UAN+NUI",0.93558413,8.716706136,NA
"2016-08-01",2016,214,"P4","UAN",2.20299264,8.716706136,NA
"2016-08-02",2016,215,"P1","Urea+NUI",2.86498771,-4.65242076,NA
"2016-08-02",2016,215,"P2","Urea",11.85421565,-4.65242076,NA
"2016-08-02",2016,215,"P3","UAN+NUI",-16.6630392,-4.65242076,NA
"2016-08-02",2016,215,"P4","UAN",-16.6658472,-4.65242076,NA
"2016-08-03",2016,216,"P1","Urea+NUI",-15.99299597,-2.75008464,NA
"2016-08-03",2016,216,"P2","Urea",2.41602307,-2.75008464,NA
"2016-08-03",2016,216,"P3","UAN+NUI",NA,-2.75008464,NA
"2016-08-03",2016,216,"P4","UAN",5.32671898,-2.75008464,NA
"2016-08-04",2016,217,"P1","Urea+NUI",-11.27518963,-2.44075334,NA
"2016-08-04",2016,217,"P2","Urea",31.90754592,-2.440753344,NA
"2016-08-04",2016,217,"P3","UAN+NUI",-13.5563328,-2.440753344,NA
"2016-08-04",2016,217,"P4","UAN",-16.83903686,-2.440753344,NA
"2016-08-05",2016,218,"P1","Urea+NUI",7.74241373,5.68717697,NA
"2016-08-05",2016,218,"P2","Urea",5.19691507,5.687176968,NA
"2016-08-05",2016,218,"P3","UAN+NUI",2.88074707,5.687176968,NA
"2016-08-05",2016,218,"P4","UAN",6.928632,5.687176968,NA
"2016-08-06",2016,219,"P1","Urea+NUI",3.50936842,9.84435962,NA
"2016-08-06",2016,219,"P2","Urea",22.11215328,9.844359624,NA
"2016-08-06",2016,219,"P3","UAN+NUI",7.75341331,9.844359624,NA
"2016-08-06",2016,219,"P4","UAN",6.00250349,9.844359624,NA
"2016-08-07",2016,220,"P1","Urea+NUI",8.5151831,4.58514821,NA
"2016-08-07",2016,220,"P2","Urea",-24.58617322,4.585148208,NA
"2016-08-07",2016,220,"P3","UAN+NUI",16.41456403,4.585148208,NA
"2016-08-07",2016,220,"P4","UAN",17.99701891,4.585148208,NA
"2016-08-08",2016,221,"P1","Urea+NUI",20.22326957,38.73768149,NA
"2016-08-08",2016,221,"P2","Urea",-2.65556362,38.73768149,NA
"2016-08-08",2016,221,"P3","UAN+NUI",97.82354621,38.73768149,NA
"2016-08-08",2016,221,"P4","UAN",39.55947379,38.73768149,NA
"2016-08-09",2016,222,"P1","Urea+NUI",13.94299094,12.10823446,NA
"2016-08-09",2016,222,"P2","Urea",14.65653312,12.10823446,NA
"2016-08-09",2016,222,"P3","UAN+NUI",22.67017805,12.10823446,NA
"2016-08-09",2016,222,"P4","UAN",-2.83676429,12.10823446,NA
"2016-08-10",2016,223,"P1","Urea+NUI",-12.24982397,15.54953911,NA
"2016-08-10",2016,223,"P2","Urea",-19.62183917,15.54953911,NA
"2016-08-10",2016,223,"P3","UAN+NUI",40.12969651,15.54953911,NA
"2016-08-10",2016,223,"P4","UAN",53.94012307,15.54953911,NA
"2016-08-11",2016,224,"P1","Urea+NUI",46.2797591,22.51547669,NA
"2016-08-11",2016,224,"P2","Urea",6.36747178,22.51547669,NA
"2016-08-11",2016,224,"P3","UAN+NUI",6.9157031,22.51547669,NA
"2016-08-11",2016,224,"P4","UAN",30.49897277,22.51547669,NA
"2016-08-12",2016,225,"P1","Urea+NUI",8.59572605,36.85929926,NA
"2016-08-12",2016,225,"P2","Urea",36.58945133,36.85929926,NA
"2016-08-12",2016,225,"P3","UAN+NUI",31.76763581,36.85929926,NA
"2016-08-12",2016,225,"P4","UAN",70.48438387,36.85929926,NA
"2016-08-13",2016,226,"P1","Urea+NUI",10.23590563,22.68532591,NA
"2016-08-13",2016,226,"P2","Urea",23.42116426,22.68532591,NA
"2016-08-13",2016,226,"P3","UAN+NUI",18.68491757,22.68532591,NA
"2016-08-13",2016,226,"P4","UAN",38.39931619,22.68532591,NA
"2016-08-14",2016,227,"P1","Urea+NUI",-0.16697146,25.14106253,NA
"2016-08-14",2016,227,"P2","Urea",32.27218589,25.14106253,NA
"2016-08-14",2016,227,"P3","UAN+NUI",55.12591642,25.14106253,NA
"2016-08-14",2016,227,"P4","UAN",13.33311926,25.14106253,NA
"2016-08-15",2016,228,"P1","Urea+NUI",15.45589469,24.21997135,NA
"2016-08-15",2016,228,"P2","Urea",36.52641648,24.21997135,NA
"2016-08-15",2016,228,"P3","UAN+NUI",38.99569478,24.21997135,NA
"2016-08-15",2016,228,"P4","UAN",5.90187946,24.21997135,NA
"2016-08-16",2016,229,"P1","Urea+NUI",28.42770384,30.51301579,NA
"2016-08-16",2016,229,"P2","Urea",10.20778589,30.51301579,NA
"2016-08-16",2016,229,"P3","UAN+NUI",62.25968016,30.51301579,NA
"2016-08-16",2016,229,"P4","UAN",21.15689328,30.51301579,NA
"2016-08-17",2016,230,"P1","Urea+NUI",-23.41033574,-10.28413087,NA
"2016-08-17",2016,230,"P2","Urea",-25.72622986,-10.28413087,NA
"2016-08-17",2016,230,"P3","UAN+NUI",51.91358083,-10.28413087,NA
"2016-08-17",2016,230,"P4","UAN",-43.91353872,-10.28413087,NA
"2016-08-18",2016,231,"P1","Urea+NUI",31.77797098,40.5594445,NA
"2016-08-18",2016,231,"P2","Urea",44.51162458,40.5594445,NA
"2016-08-18",2016,231,"P3","UAN+NUI",30.20675414,40.5594445,NA
"2016-08-18",2016,231,"P4","UAN",55.74142829,40.5594445,NA
"2016-08-19",2016,232,"P1","Urea+NUI",-13.50026352,9.30371645,NA
"2016-08-19",2016,232,"P2","Urea",-3.50224301,9.303716448,NA
"2016-08-19",2016,232,"P3","UAN+NUI",44.91365587,9.303716448,NA
"2016-08-19",2016,232,"P4","UAN",NA,9.303716448,NA
"2016-08-20",2016,233,"P1","Urea+NUI",30.26547158,14.14629144,NA
"2016-08-20",2016,233,"P2","Urea",-0.6465865,14.14629144,NA
"2016-08-20",2016,233,"P3","UAN+NUI",27.81746323,14.14629144,NA
"2016-08-20",2016,233,"P4","UAN",-0.85118256,14.14629144,NA
"2016-08-21",2016,234,"P1","Urea+NUI",-12.57258067,3.47969563,NA
"2016-08-21",2016,234,"P2","Urea",6.42451046,3.479695632,NA
"2016-08-21",2016,234,"P3","UAN+NUI",3.13621459,3.479695632,NA
"2016-08-21",2016,234,"P4","UAN",16.93063814,3.479695632,NA
"2016-08-22",2016,235,"P1","Urea+NUI",17.40880944,18.63107698,NA
"2016-08-22",2016,235,"P2","Urea",20.87756726,18.63107698,NA
"2016-08-22",2016,235,"P3","UAN+NUI",34.08774624,18.63107698,NA
"2016-08-22",2016,235,"P4","UAN",2.15018496,18.63107698,NA
"2016-08-23",2016,236,"P1","Urea+NUI",12.25082102,10.46581474,NA
"2016-08-23",2016,236,"P2","Urea",NA,10.46581474,NA
"2016-08-23",2016,236,"P3","UAN+NUI",8.68080845,10.46581474,NA
"2016-08-23",2016,236,"P4","UAN",NA,10.46581474,NA
"2016-08-24",2016,237,"P1","Urea+NUI",21.73274842,19.71518314,NA
"2016-08-24",2016,237,"P2","Urea",NA,19.71518314,NA
"2016-08-24",2016,237,"P3","UAN+NUI",17.69761786,19.71518314,NA
"2016-08-24",2016,237,"P4","UAN",NA,19.71518314,NA
"2016-08-25",2016,238,"P1","Urea+NUI",18.3261096,2.94589829,NA
"2016-08-25",2016,238,"P2","Urea",7.47934387,2.945898288,NA
"2016-08-25",2016,238,"P3","UAN+NUI",-18.40376678,2.945898288,NA
"2016-08-25",2016,238,"P4","UAN",4.38190646,2.945898288,NA
"2016-08-26",2016,239,"P1","Urea+NUI",22.37791104,39.94758886,NA
"2016-08-26",2016,239,"P2","Urea",28.14867763,39.94758886,NA
"2016-08-26",2016,239,"P3","UAN+NUI",60.66253555,39.94758886,NA
"2016-08-26",2016,239,"P4","UAN",48.6012312,39.94758886,NA
"2016-08-27",2016,240,"P1","Urea+NUI",-10.58866214,-3.20658804,NA
"2016-08-27",2016,240,"P2","Urea",-0.06641395,-3.20658804,NA
"2016-08-27",2016,240,"P3","UAN+NUI",-2.6887464,-3.20658804,NA
"2016-08-27",2016,240,"P4","UAN",0.51747034,-3.20658804,NA
"2016-08-28",2016,241,"P1","Urea+NUI",34.49782829,24.30499759,NA
"2016-08-28",2016,241,"P2","Urea",10.71595267,24.30499759,NA
"2016-08-28",2016,241,"P3","UAN+NUI",27.19629821,24.30499759,NA
"2016-08-28",2016,241,"P4","UAN",24.8099112,24.30499759,NA
"2016-08-29",2016,242,"P1","Urea+NUI",-27.40778554,10.30639961,NA
"2016-08-29",2016,242,"P2","Urea",30.0406536,10.30639961,NA
"2016-08-29",2016,242,"P3","UAN+NUI",26.17645853,10.30639961,NA
"2016-08-29",2016,242,"P4","UAN",12.41627184,10.30639961,NA
"2016-08-30",2016,243,"P1","Urea+NUI",-3.93087427,-1.13318352,NA
"2016-08-30",2016,243,"P2","Urea",NA,-1.13318352,NA
"2016-08-30",2016,243,"P3","UAN+NUI",1.66450723,-1.13318352,NA
"2016-08-30",2016,243,"P4","UAN",NA,-1.13318352,NA
"2016-08-31",2016,244,"P1","Urea+NUI",13.18286016,12.57186312,NA
"2016-08-31",2016,244,"P2","Urea",11.4139489,12.57186312,NA
"2016-08-31",2016,244,"P3","UAN+NUI",-4.18017197,12.57186312,NA
"2016-08-31",2016,244,"P4","UAN",29.87081539,12.57186312,NA
"2016-09-01",2016,245,"P1","Urea+NUI",10.67172192,1.26399024,NA
