file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,diag_75_mean
20240301T050000.dat,2024-03-01,05:00,61.2083,0,18000,18000,0.133314E-01,1,-9999,-1.83027,1,-9999,-2.32150,1,-9999,1.30007,1,-9999,-0.512359E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.481642,0.476554E-01,0.192721,0.105176E-02,-9999,-9999,-0.409914E-10,-0.484853E-12,-9999,-9999,18.9946,429.001,431.189,0.200000,0,224.671,5.07428,5.10016,-0.200000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,267.550,267.120,98488.8,1.28205,1007.81,0.225854E-01,-0.332009E-02,0.404857E-02,499.089,388.850,0.315787E-02,100.000,0.00000,270.396,-0.766567,-0.300407E-01,-0.426613E-01,0.768341,0.534099E-13,-0.215806E-14,0.768341,1.34418,89.8838,182.244,-3.18292,-9999,0.101973,0.599846E-01,49.9310,0.453460E-01,0.788402,0.138914E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.131911E-01,1.01064,-1.91957,1.01865,-2.18909,1.03045,1.38070,1.03045,-0.483137E-01,1.03045,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,6,9,3,12,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.220900E-01,0.954796E-01,0.239950E-02,0.631425E-02,0.238968E-02,6.16933,-9999,-9999,-0.148566E-02,0.138070E-02,-0.483137E-01,-9999,-9999,248.000
20240301T053000.dat,2024-03-01,05:30,61.2291,0,18000,18000,0.303127E-02,1,-9999,-0.887821,1,-9999,-0.169039,1,-9999,0.125167,1,-9999,-0.372982E-02,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.474784,-0.919612E-01,0.216866,-0.202911E-02,-9999,-9999,-0.149647E-10,-0.174483E-12,-9999,-9999,19.1686,432.441,434.632,-0.200000,0,223.499,5.04210,5.06765,-0.100000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,267.288,266.861,98504.1,1.28351,1004.72,0.225598E-01,-0.241692E-03,0.402746E-02,496.006,381.227,0.313784E-02,-9999,-9999,270.313,-0.666268,-0.787282E-01,-0.332634E-01,0.671728,0.850224E-14,-0.780688E-15,0.671728,1.18574,84.6067,186.739,-2.83840,-9999,0.485973E-01,0.323361E-01,11.1087,0.203816,5.25217,0.141666E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.298740E-02,1.01468,-0.872278,1.02820,-0.136088,1.04386,0.168826,1.04386,-0.300275E-02,1.04386,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,801011099,899999999,899999999,89999,89999,89,89,0,0,3,15,17,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.271102E-01,0.359606E-01,0.160146E-02,0.472600E-01,0.233168E-02,0.982995,-9999,-9999,-0.676406E-03,0.168826E-03,-0.300275E-02,-9999,-9999,248.000
20240301T060000.dat,2024-03-01,06:00,61.2499,0,18000,18000,0.273498E-02,1,-9999,-3.89350,1,-9999,-2.19682,1,-9999,0.723779,1,-9999,-0.484640E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.337102,0.223672E-01,-0.337589E-01,0.493442E-03,-9999,-9999,-0.101655E-09,-0.118856E-11,-9999,-9999,19.1623,431.906,434.098,-0.200000,0,224.050,5.04992,5.07555,0.00000,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,267.105,266.677,98526.2,1.28468,1004.75,0.225393E-01,-0.314047E-02,0.403737E-02,496.885,375.901,0.314271E-02,-9999,-9999,270.337,-0.861414,0.256269,-0.742511E-01,0.901788,-0.124213E-13,-0.530492E-14,0.901788,1.22390,106.782,163.432,-4.72295,-9999,0.461402E-01,0.104272E-01,2.16835,1.04415,1.77234,0.653744E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.264335E-02,1.03466,-3.74733,1.07006,-1.88805,1.09683,0.876553,1.09683,-0.416524E-01,1.09683,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800001199,800001199,899999999,899999999,89999,89999,89,89,8,54,2,3,24,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.874737E-02,0.104537E-01,0.165327E-02,0.412979E-01,0.444822E-02,9.56935,-9999,-9999,-0.290314E-02,0.876553E-03,-0.416524E-01,-9999,-9999,248.000
20240301T063000.dat,2024-03-01,06:30,61.2707,0,18000,18000,0.323029E-02,1,-9999,4.03171,1,-9999,0.770114,1,-9999,-0.537807,1,-9999,0.169950E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.631496,0.374753,-0.525028E-01,0.827011E-02,-9999,-9999,0.703797E-10,0.845906E-12,-9999,-9999,19.1024,431.073,433.318,0.00000,0,229.595,5.18114,5.20812,0.00000,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,267.461,267.022,98538.9,1.28313,1004.69,0.225664E-01,0.110128E-02,0.413730E-02,509.841,385.946,0.322439E-02,-9999,-9999,270.683,-0.873818,0.356452,-0.794858E-01,0.947066,-0.285978E-13,0.368434E-14,0.947066,1.34681,111.912,157.808,-4.81441,-9999,0.501749E-01,0.182238E-01,-2.69273,-0.840792,5.23521,-0.623306E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.319025E-02,1.01255,4.00479,1.01709,0.627993,1.02593,-0.749422,1.02593,0.138586E-01,1.02593,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,11,15,0,9,6,14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.146039E-01,0.200847E-01,0.175918E-02,0.282667E-01,0.147350E-02,0.888732,-9999,-9999,0.310655E-02,-0.749422E-03,0.138586E-01,-9999,-9999,248.000
20240301T070000.dat,2024-03-01,07:00,61.2916,1,18000,18000,0.126271E-01,1,-9999,-7.03533,1,-9999,-1.46211,1,-9999,2.09294,1,-9999,-0.322712E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.303229,0.169569,-0.231082E-01,0.374265E-02,-9999,-9999,-0.157556E-10,-0.191705E-12,-9999,-9999,19.0750,430.706,432.975,0.00000,0,232.092,5.24055,5.26816,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,267.632,267.187,98544.3,1.28237,1004.66,0.225796E-01,-0.209117E-02,0.418231E-02,515.706,390.857,0.326138E-02,-9999,-9999,270.838,-0.772962,-0.256710,-0.602939E-02,0.814498,0.448496E-13,-0.825984E-15,0.814498,1.33493,73.9914,198.372,-0.424141,-9999,0.992304E-01,0.653731E-01,11.9362,0.189673,4.81175,0.550308E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124544E-01,1.01387,-6.92621,1.02708,-1.18911,1.04242,2.39507,1.04242,-0.262455E-01,1.04242,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,801000099,899999999,899999999,89999,89999,89,89,12,12,3,6,1,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.251689E-01,0.103083,0.249413E-02,0.847252E-01,0.105817E-01,3.08709,-9999,-9999,-0.537603E-02,0.239507E-02,-0.262455E-01,-9999,-9999,248.000
20240301T073000.dat,2024-03-01,07:30,61.3124,1,18000,18000,0.805830E-02,1,-9999,-1.71966,1,-9999,-0.983236,1,-9999,-0.291170,2,-9999,-0.217031E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.134075,0.152307,0.128533,0.336189E-02,-9999,-9999,-0.328607E-10,-0.401996E-12,-9999,-9999,19.1609,432.747,435.050,0.00000,1,234.401,5.29394,5.32211,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,267.710,267.261,98549.6,1.28207,1004.64,0.225849E-01,-0.140636E-02,0.422391E-02,520.979,393.046,0.329461E-02,-9999,-9999,270.975,-0.765070,-0.504080,-0.638940E-02,0.916226,-0.358299E-13,-0.171499E-14,0.916226,1.46195,59.9868,213.380,-0.399562,-9999,0.792805E-01,0.557571E-01,24.9044,0.909050E-01,1.74898,0.168404E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.796938E-02,1.01116,-1.73573,1.02116,-0.894412,1.03419,-0.179922,1.03419,-0.197425E-01,1.03419,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,12,4,7,6,2,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.695240E-01,0.400595E-01,0.193068E-02,0.625633E-01,0.123505E-01,2.51608,-9999,-9999,-0.134760E-02,-0.179922E-03,-0.197425E-01,-9999,-9999,248.000
20240301T080000.dat,2024-03-01,08:00,61.3332,1,18000,18000,-0.580460E-03,1,-9999,0.856507,0,-9999,2.40692,0,-9999,0.680323,1,-9999,0.531748E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69563,0.860424,-0.155429,0.190089E-01,-9999,-9999,-0.145745E-10,-0.189583E-12,-9999,-9999,18.9826,430.270,432.691,0.00000,1,246.922,5.59688,5.62838,-0.200000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,268.666,268.190,98545.6,1.27743,1004.47,0.226666E-01,0.344573E-02,0.444954E-02,550.716,421.807,0.348321E-02,-9999,-9999,271.728,-0.518911,0.116298,-0.273213E-01,0.532485,0.657143E-13,-0.767785E-15,0.532485,1.18874,101.690,167.368,-2.94108,-9999,0.213166E-01,0.284700E-01,-0.971636,-2.32998,0.355852,-0.313142E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.570017E-03,1.01832,0.966758,1.02068,2.29749,1.02967,0.592652,1.02967,0.507573E-01,1.02967,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,11,4,3,2,11,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.177252E-01,0.359453E-01,0.326951E-02,0.327689,0.330954E-01,51.0088,-9999,-9999,0.753437E-03,0.592652E-03,0.507573E-01,-9999,-9999,248.000
20240301T083000.dat,2024-03-01,08:30,61.3541,1,18000,18000,-0.212306E-01,1,-9999,16.9509,1,-9999,22.1799,0,-9999,0.754970,2,-9999,0.490817,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.17562,1.20493,-0.408331,0.266637E-01,-9999,-9999,0.110584E-09,0.157234E-11,-9999,-9999,18.5699,423.719,426.287,0.100000,0,264.036,6.02464,6.06116,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.451,269.935,98544.2,1.26894,1008.36,0.228175E-01,0.318050E-01,0.475793E-02,592.717,480.919,0.374952E-02,100.000,0.00000,272.732,-0.260099,1.47441,0.395258E-01,1.49769,-0.112789E-12,0.595502E-14,1.49769,4.18334,164.940,100.005,1.51227,-9999,0.129348,0.354521,-11.0096,-0.205624,0.764244,-0.102417,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.210214E-01,1.00995,17.8813,1.01591,20.9456,1.02460,-0.355250,1.02460,0.463504,1.02460,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,11,2,0,2,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.450513,0.228388,0.301407E-01,0.350250,0.977539E-02,79.2054,-9999,-9999,0.139747E-01,-0.355250E-03,0.463504,-9999,-9999,248.000
20240301T090000.dat,2024-03-01,09:00,61.3749,1,18000,18000,-0.841679E-01,0,-9999,29.7094,0,-9999,37.9042,0,-9999,0.321487,0,-9999,0.840353,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.58191,1.41174,-0.347825,0.312990E-01,-9999,-9999,0.400281E-10,0.625229E-12,-9999,-9999,18.1858,418.096,420.845,0.00000,0,284.058,6.53057,6.57350,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.481,271.917,98537.6,1.25937,1008.66,0.229903E-01,0.544549E-01,0.511872E-02,642.345,556.914,0.406452E-02,100.000,0.00000,273.841,0.518904,3.36900,0.111338,3.41054,-0.179079E-14,0.220106E-14,3.41054,5.58908,188.834,81.2439,1.87077,-9999,0.258522,0.392495,-50.1543,-0.451366E-01,0.783803,-0.904688E-01,0,36.4053,-5.52465,12.4968,31.1187,47.4580,66.5606,99.7199,-0.834196E-01,1.00897,31.2331,1.01835,35.6139,1.02643,-1.55237,1.02643,0.789576,1.02643,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,15,2,2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.425537,0.271099,0.883552E-01,0.239393,0.439277E-02,59.3117,-9999,-9999,0.245876E-01,-0.155237E-02,0.789576,-9999,-9999,248.000
20240301T093000.dat,2024-03-01,09:30,61.3957,1,18000,18000,-0.114857,0,-9999,72.4404,0,-9999,58.6547,0,-9999,-0.283809,0,-9999,1.30215,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.54345,0.592957E-01,-0.971010E-01,0.131638E-02,-9999,-9999,-0.163755E-09,-0.257592E-11,-9999,-9999,18.0206,416.518,419.266,0.00000,0,283.470,6.55196,6.59518,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.901,273.333,98523.3,1.25266,1008.70,0.231135E-01,0.843790E-01,0.510812E-02,644.352,617.502,0.407783E-02,100.000,0.00000,273.884,0.947627,3.17857,0.157867,3.32057,-0.797029E-13,-0.908712E-14,3.32057,6.32528,196.552,73.3991,2.72498,-9999,0.302804,0.536823,-33.0510,-0.684925E-01,1.23503,-0.189333,0,38.7043,-5.87352,13.2859,33.0838,50.4549,70.7637,106.017,-0.113841,1.00892,74.3571,1.01815,54.1703,1.02626,-4.48709,1.02626,1.20259,1.02626,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,8,3,0,2,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.508520,0.461125,0.104000,0.264631,0.229408E-02,89.1781,-9999,-9999,0.588478E-01,-0.448709E-02,1.20259,-9999,-9999,248.000
20240301T100000.dat,2024-03-01,10:00,61.4166,1,18000,18000,-0.124250,0,-9999,88.8234,0,-9999,65.3454,0,-9999,-0.255023,0,-9999,1.45191,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.59155,-0.518844,-0.389525E-01,-0.115282E-01,-9999,-9999,-0.325683E-10,-0.498371E-12,-9999,-9999,17.9316,415.883,418.547,0.00000,0,274.394,6.36398,6.40474,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,274.775,274.221,98499.6,1.24838,1008.61,0.231928E-01,0.940835E-01,0.494459E-02,625.751,658.472,0.396079E-02,95.0307,32.7214,273.479,0.843314,3.64711,0.146497,3.74620,0.294801E-13,-0.181626E-14,3.74620,6.77049,192.864,76.9804,2.24115,-9999,0.315482,0.693627,-30.4785,-0.742719E-01,1.35929,-0.223605,0,38.1668,-5.79196,13.1014,32.6244,49.7543,69.7811,104.545,-0.123120,1.00918,90.7414,1.01914,60.1245,1.02709,-5.32633,1.02709,1.33590,1.02709,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,11,0,2,3,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.616178,0.654181,0.116895,0.256887,0.169670E-02,94.1627,-9999,-9999,0.720667E-01,-0.532633E-02,1.33590,-9999,-9999,248.000
20240301T103000.dat,2024-03-01,10:30,61.4374,1,18000,18000,-0.151804,0,-9999,106.280,0,-9999,74.6790,0,-9999,-0.606368,0,-9999,1.66046,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.33158,-0.297126,-0.422651E-01,-0.660649E-02,-9999,-9999,-0.856973E-10,-0.129125E-11,-9999,-9999,17.8506,415.192,417.806,0.00000,0,268.966,6.25594,6.29532,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,275.513,274.967,98482.0,1.24483,1008.56,0.232592E-01,0.107598,0.484676E-02,615.039,694.688,0.389352E-02,88.5346,79.6486,273.241,1.06410,4.06098,0.174076,4.20169,-0.450673E-13,-0.480080E-14,4.20169,7.56857,194.816,75.3169,2.37445,-9999,0.349210,0.866984,-34.5419,-0.655336E-01,1.42316,-0.242413,0,37.5325,-5.69570,12.8837,32.0822,48.9274,68.6213,102.807,-0.150367,1.00955,108.277,1.02027,68.5644,1.02806,-6.60480,1.02806,1.52451,1.02806,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,0,0,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.786503,0.798128,0.149337,0.347300,0.219960E-02,128.351,-9999,-9999,0.862433E-01,-0.660480E-02,1.52451,-9999,-9999,248.000
20240301T110000.dat,2024-03-01,11:00,61.4582,1,18000,18000,-0.206449,0,-9999,126.058,0,-9999,100.675,0,-9999,-0.866343,0,-9999,2.24042,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.62561,-0.439838,-0.192599E-01,-0.978815E-02,-9999,-9999,0.311704E-10,0.457953E-12,-9999,-9999,17.7764,414.876,417.420,0.00000,0,261.169,6.09532,6.13270,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,276.415,275.881,98468.2,1.24061,1008.48,0.233386E-01,0.145179,0.470627E-02,599.195,741.450,0.379352E-02,80.8139,142.255,272.882,1.27031,4.56748,0.188330,4.74458,-0.196165E-12,0.175347E-14,4.74458,8.76200,195.727,74.4577,2.27488,-9999,0.407934,1.19221,-46.4183,-0.487654E-01,1.25212,-0.246989,0,38.4883,-5.84075,13.2118,32.8992,50.1734,70.3689,105.425,-0.204389,1.01008,128.934,1.02170,93.0507,1.02929,-8.05054,1.02929,2.07075,1.02929,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,11,1,5,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.10342,1.08966,0.191348,0.364424,0.244097E-02,148.138,-9999,-9999,0.103054,-0.805054E-02,2.07075,-9999,-9999,248.000
20240301T113000.dat,2024-03-01,11:30,61.4790,1,18000,18000,-0.190790,0,-9999,130.720,0,-9999,113.819,0,-9999,-0.966846,0,-9999,2.53514,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.63285,-0.411906,-0.208104E-01,-0.917457E-02,-9999,-9999,-0.109384E-09,-0.156853E-11,-9999,-9999,17.7028,414.533,417.012,0.00000,0,253.852,5.94427,5.97982,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,277.324,276.802,98464.3,1.23650,1008.42,0.234163E-01,0.164277,0.457441E-02,584.351,791.376,0.369948E-02,73.8398,207.025,272.538,1.58476,4.23751,0.218400,4.52942,-0.534182E-13,-0.617892E-14,4.52942,8.44814,200.491,69.4950,2.76377,-9999,0.392808,1.07070,-39.9644,-0.566394E-01,1.14849,-0.266886,0,38.0379,-5.77240,13.0572,32.5142,49.5862,69.5454,104.192,-0.188927,1.00986,134.324,1.02113,105.781,1.02880,-8.47655,1.02880,2.35610,1.02880,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,8,1,2,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.813146,1.14555,0.182700,0.383821,0.252553E-02,196.434,-9999,-9999,0.107726,-0.847655E-02,2.35610,-9999,-9999,248.000
20240301T120000.dat,2024-03-01,12:00,61.4999,1,18000,18000,-0.215450,0,-9999,146.770,0,-9999,148.037,0,-9999,-0.951510,0,-9999,3.30007,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.55935,-0.397351,-0.517576E-01,-0.885782E-02,-9999,-9999,-0.100454E-09,-0.140791E-11,-9999,-9999,17.6047,413.678,416.091,0.00000,0,246.739,5.79793,5.83174,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.195,277.684,98429.4,1.23220,1008.35,0.234982E-01,0.213845,0.444624E-02,569.789,841.991,0.360837E-02,67.6716,272.202,272.192,0.869209,4.38235,0.219184,4.47309,-0.488555E-13,-0.570608E-14,4.47309,8.79466,191.415,78.7814,2.80866,-9999,0.418151,0.972011,-42.9257,-0.527309E-01,0.991441,-0.282496,0,39.0301,-5.92297,13.3978,33.3623,50.8797,71.3595,106.909,-0.213358,1.00981,151.993,1.02098,138.501,1.02867,-9.53016,1.02867,3.08749,1.02867,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,17,3,0,0,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.885833,0.864085,0.194104,0.412264,0.368431E-02,284.284,-9999,-9999,0.122330,-0.953016E-02,3.08749,-9999,-9999,248.000
