Year,DOY,date,Plot,rotation,Conc,inhibit
2021,116,26/04/2021,P3,Diverse,-0.204572,without NUI
2021,116,26/04/2021,P4,Diverse,1.163278,with NUI
2021,117,27/04/2021,P1,Conventional,-0.42139,without NUI
2021,117,27/04/2021,P2,Conventional,0.339579,with NUI
2021,117,27/04/2021,P3,Diverse,1.917676,without NUI
2021,117,27/04/2021,P4,Diverse,-1.641168,with NUI
2021,118,28/04/2021,P1,Conventional,2.070619,without NUI
2021,118,28/04/2021,P2,Conventional,0.871897,with NUI
2021,118,28/04/2021,P3,Diverse,0.357465,without NUI
2021,118,28/04/2021,P4,Diverse,3.624887,with NUI
2021,119,29/04/2021,P1,Conventional,2.061473,without NUI
2021,119,29/04/2021,P2,Conventional,2.16807,with NUI
2021,119,29/04/2021,P3,Diverse,-1.301246,without NUI
2021,119,29/04/2021,P4,Diverse,2.138999,with NUI
2021,120,30/04/2021,P1,Conventional,8.515426,without NUI
2021,120,30/04/2021,P2,Conventional,3.946372,with NUI
2021,120,30/04/2021,P3,Diverse,14.564691,without NUI
2021,120,30/04/2021,P4,Diverse,2.757381,with NUI
2021,121,1/5/2021,P1,Conventional,3.378593,without NUI
2021,121,1/5/2021,P2,Conventional,1.971,with NUI
2021,121,1/5/2021,P3,Diverse,4.223058,without NUI
2021,121,1/5/2021,P4,Diverse,2.719434,with NUI
2021,122,2/5/2021,P1,Conventional,2.643715,without NUI
2021,122,2/5/2021,P2,Conventional,3.111134,with NUI
2021,122,2/5/2021,P3,Diverse,1.475887,without NUI
2021,122,2/5/2021,P4,Diverse,-4.956354,with NUI
2021,123,3/5/2021,P1,Conventional,1.956644,without NUI
2021,123,3/5/2021,P2,Conventional,2.736177,with NUI
2021,123,3/5/2021,P3,Diverse,4.86705,without NUI
2021,123,3/5/2021,P4,Diverse,6.931505,with NUI
2021,124,4/5/2021,P1,Conventional,5.094298,without NUI
2021,124,4/5/2021,P2,Conventional,3.080753,with NUI
2021,124,4/5/2021,P3,Diverse,4.677665,without NUI
2021,124,4/5/2021,P4,Diverse,2.123141,with NUI
2021,125,5/5/2021,P1,Conventional,1.189975,without NUI
2021,125,5/5/2021,P2,Conventional,-0.684451,with NUI
2021,125,5/5/2021,P3,Diverse,5.404723,without NUI
2021,125,5/5/2021,P4,Diverse,3.935054,with NUI
2021,126,6/5/2021,P1,Conventional,5.455281,without NUI
2021,126,6/5/2021,P2,Conventional,2.087909,with NUI
2021,126,6/5/2021,P3,Diverse,-1.530018,without NUI
2021,126,6/5/2021,P4,Diverse,3.296704,with NUI
2021,127,7/5/2021,P1,Conventional,-0.341018,without NUI
2021,127,7/5/2021,P2,Conventional,3.472324,with NUI
2021,127,7/5/2021,P3,Diverse,-2.09315,without NUI
2021,127,7/5/2021,P4,Diverse,-1.386445,with NUI
2021,128,8/5/2021,P1,Conventional,-0.407814,without NUI
2021,128,8/5/2021,P2,Conventional,3.209465,with NUI
2021,128,8/5/2021,P3,Diverse,1.645152,without NUI
2021,128,8/5/2021,P4,Diverse,-7.892553,with NUI
2021,129,9/5/2021,P1,Conventional,-0.505285,without NUI
2021,129,9/5/2021,P2,Conventional,3.703831,with NUI
2021,129,9/5/2021,P3,Diverse,0.611697,without NUI
2021,129,9/5/2021,P4,Diverse,3.079557,with NUI
2021,130,10/5/2021,P1,Conventional,-0.495621,without NUI
2021,130,10/5/2021,P2,Conventional,3.744895,with NUI
2021,130,10/5/2021,P3,Diverse,-0.395626,without NUI
2021,130,10/5/2021,P4,Diverse,4.62339,with NUI
2021,131,11/5/2021,P1,Conventional,-4.856803,without NUI
2021,131,11/5/2021,P2,Conventional,0.79816,with NUI
2021,131,11/5/2021,P3,Diverse,2.341228,without NUI
2021,131,11/5/2021,P4,Diverse,3.221196,with NUI
2021,132,12/5/2021,P1,Conventional,2.138246,without NUI
2021,132,12/5/2021,P2,Conventional,1.175006,with NUI
2021,132,12/5/2021,P3,Diverse,1.664869,without NUI
2021,132,12/5/2021,P4,Diverse,2.601332,with NUI
2021,133,13/05/2021,P1,Conventional,-2.432652,without NUI
2021,133,13/05/2021,P2,Conventional,-0.814175,with NUI
2021,133,13/05/2021,P3,Diverse,3.505602,without NUI
2021,133,13/05/2021,P4,Diverse,-2.067581,with NUI
2021,134,14/05/2021,P1,Conventional,-0.152777,without NUI
2021,134,14/05/2021,P2,Conventional,1.5871202,with NUI
2021,134,14/05/2021,P3,Diverse,4.335072,without NUI
2021,134,14/05/2021,P4,Diverse,4.36192325,with NUI
2021,135,15/05/2021,P1,Conventional,2.127098,without NUI
2021,135,15/05/2021,P2,Conventional,3.9884154,with NUI
2021,135,15/05/2021,P3,Diverse,5.164542,without NUI
2021,135,15/05/2021,P4,Diverse,10.7914275,with NUI
2021,136,16/05/2021,P1,Conventional,4.406973,without NUI
2021,136,16/05/2021,P2,Conventional,6.3897106,with NUI
2021,136,16/05/2021,P3,Diverse,5.994012,without NUI
2021,136,16/05/2021,P4,Diverse,17.22093175,with NUI
2021,137,17/05/2021,P1,Conventional,6.686848,without NUI
2021,137,17/05/2021,P2,Conventional,8.7910058,with NUI
2021,137,17/05/2021,P3,Diverse,6.823482,without NUI
2021,137,17/05/2021,P4,Diverse,23.650436,with NUI
2021,138,18/05/2021,P1,Conventional,8.966723,without NUI
2021,138,18/05/2021,P2,Conventional,11.192301,with NUI
2021,138,18/05/2021,P3,Diverse,20.275343,without NUI
2021,138,18/05/2021,P4,Diverse,7.102868,with NUI
2021,139,19/05/2021,P1,Conventional,20.697327,without NUI
2021,139,19/05/2021,P2,Conventional,27.730089,with NUI
2021,139,19/05/2021,P3,Diverse,11.900749,without NUI
2021,139,19/05/2021,P4,Diverse,40.300796,with NUI
2021,140,20/05/2021,P1,Conventional,6.063574,without NUI
2021,140,20/05/2021,P2,Conventional,21.339677,with NUI
2021,140,20/05/2021,P3,Diverse,13.070639,without NUI
2021,140,20/05/2021,P4,Diverse,20.617357,with NUI
2021,141,21/05/2021,P1,Conventional,7.570378,without NUI
2021,141,21/05/2021,P2,Conventional,7.760604,with NUI
2021,141,21/05/2021,P3,Diverse,10.184248,without NUI
2021,141,21/05/2021,P4,Diverse,9.084658,with NUI
2021,142,22/05/2021,P1,Conventional,8.46046,without NUI
2021,142,22/05/2021,P2,Conventional,6.692115,with NUI
2021,142,22/05/2021,P3,Diverse,9.532413,without NUI
2021,142,22/05/2021,P4,Diverse,14.791761,with NUI
2021,143,23/05/2021,P1,Conventional,9.256952,without NUI
2021,143,23/05/2021,P2,Conventional,11.155113,with NUI
2021,143,23/05/2021,P3,Diverse,10.033964,without NUI
2021,143,23/05/2021,P4,Diverse,17.4215,with NUI
2021,144,24/05/2021,P1,Conventional,8.075623,without NUI
2021,144,24/05/2021,P2,Conventional,7.630108,with NUI
2021,144,24/05/2021,P3,Diverse,11.518908,without NUI
2021,144,24/05/2021,P4,Diverse,13.288478,with NUI
2021,145,25/05/2021,P1,Conventional,5.196669,without NUI
2021,145,25/05/2021,P2,Conventional,5.733652,with NUI
2021,145,25/05/2021,P3,Diverse,12.37558,without NUI
2021,145,25/05/2021,P4,Diverse,9.473029,with NUI
2021,146,26/05/2021,P1,Conventional,4.671291,without NUI
2021,146,26/05/2021,P2,Conventional,9.234355,with NUI
2021,146,26/05/2021,P3,Diverse,12.771379,without NUI
2021,146,26/05/2021,P4,Diverse,6.95013,with NUI
2021,147,27/05/2021,P1,Conventional,9.951932,without NUI
2021,147,27/05/2021,P2,Conventional,8.373704,with NUI
2021,147,27/05/2021,P3,Diverse,9.433975,without NUI
2021,147,27/05/2021,P4,Diverse,6.138697,with NUI
2021,148,28/05/2021,P1,Conventional,8.229109,without NUI
2021,148,28/05/2021,P2,Conventional,6.293159,with NUI
2021,148,28/05/2021,P3,Diverse,6.874731,without NUI
2021,148,28/05/2021,P4,Diverse,4.500474,with NUI
2021,149,29/05/2021,P1,Conventional,9.315603,without NUI
2021,149,29/05/2021,P2,Conventional,9.733161,with NUI
2021,149,29/05/2021,P3,Diverse,10.751978,without NUI
2021,149,29/05/2021,P4,Diverse,12.206229,with NUI
2021,150,30/05/2021,P1,Conventional,7.187036,without NUI
2021,150,30/05/2021,P2,Conventional,7.270683,with NUI
2021,150,30/05/2021,P3,Diverse,11.038569,without NUI
2021,150,30/05/2021,P4,Diverse,6.449954,with NUI
2021,151,31/05/2021,P1,Conventional,5.351421,without NUI
2021,151,31/05/2021,P2,Conventional,9.237885,with NUI
2021,151,31/05/2021,P3,Diverse,13.065154,without NUI
2021,151,31/05/2021,P4,Diverse,6.349497,with NUI
2021,152,1/6/2021,P1,Conventional,6.589717,without NUI
2021,152,1/6/2021,P2,Conventional,2.382393,with NUI
2021,152,1/6/2021,P3,Diverse,11.692831,without NUI
2021,152,1/6/2021,P4,Diverse,11.87844,with NUI
2021,153,2/6/2021,P1,Conventional,6.823487,without NUI
2021,153,2/6/2021,P2,Conventional,5.539456,with NUI
2021,153,2/6/2021,P3,Diverse,10.953318,without NUI
2021,153,2/6/2021,P4,Diverse,10.862777,with NUI
2021,154,3/6/2021,P1,Conventional,6.462961,without NUI
2021,154,3/6/2021,P2,Conventional,7.735068,with NUI
2021,154,3/6/2021,P3,Diverse,15.856716,without NUI
2021,154,3/6/2021,P4,Diverse,13.727441,with NUI
2021,155,4/6/2021,P1,Conventional,10.307059,without NUI
2021,155,4/6/2021,P2,Conventional,7.651257,with NUI
2021,155,4/6/2021,P3,Diverse,18.303261,without NUI
2021,155,4/6/2021,P4,Diverse,10.224194,with NUI
2021,156,5/6/2021,P1,Conventional,6.350338,without NUI
2021,156,5/6/2021,P2,Conventional,5.188517,with NUI
2021,156,5/6/2021,P3,Diverse,12.098842,without NUI
2021,156,5/6/2021,P4,Diverse,9.497073,with NUI
2021,157,6/6/2021,P1,Conventional,5.02052,without NUI
2021,157,6/6/2021,P2,Conventional,6.061652,with NUI
2021,157,6/6/2021,P3,Diverse,10.511504,without NUI
2021,157,6/6/2021,P4,Diverse,8.624856,with NUI
2021,158,7/6/2021,P1,Conventional,5.956738,without NUI
2021,158,7/6/2021,P2,Conventional,6.943783,with NUI
2021,158,7/6/2021,P3,Diverse,7.342481,without NUI
2021,158,7/6/2021,P4,Diverse,6.982785,with NUI
2021,159,8/6/2021,P1,Conventional,3.852578,without NUI
2021,159,8/6/2021,P2,Conventional,4.293461,with NUI
2021,159,8/6/2021,P3,Diverse,20.404816,without NUI
2021,159,8/6/2021,P4,Diverse,3.06862,with NUI
2021,160,9/6/2021,P1,Conventional,13.3752615,without NUI
2021,160,9/6/2021,P2,Conventional,-7.774856,with NUI
2021,160,9/6/2021,P3,Diverse,33.467151,without NUI
2021,160,9/6/2021,P4,Diverse,-0.845545,with NUI
2021,161,10/6/2021,P1,Conventional,22.897945,without NUI
2021,161,10/6/2021,P2,Conventional,17.948043,with NUI
2021,161,10/6/2021,P3,Diverse,14.579543,without NUI
2021,161,10/6/2021,P4,Diverse,13.416531,with NUI
2021,162,11/6/2021,P1,Conventional,7.744488,without NUI
2021,162,11/6/2021,P2,Conventional,11.736357,with NUI
2021,162,11/6/2021,P3,Diverse,12.475802,without NUI
2021,162,11/6/2021,P4,Diverse,9.439067,with NUI
2021,163,12/6/2021,P1,Conventional,7.479461,without NUI
2021,163,12/6/2021,P2,Conventional,8.414881,with NUI
2021,163,12/6/2021,P3,Diverse,10.968629,without NUI
2021,163,12/6/2021,P4,Diverse,11.088706,with NUI
2021,164,13/06/2021,P1,Conventional,10.496449,without NUI
2021,164,13/06/2021,P2,Conventional,14.394796,with NUI
2021,164,13/06/2021,P3,Diverse,13.600739,without NUI
2021,164,13/06/2021,P4,Diverse,3.653414,with NUI
2021,165,14/06/2021,P1,Conventional,7.980905,without NUI
2021,165,14/06/2021,P2,Conventional,15.209228,with NUI
2021,165,14/06/2021,P3,Diverse,8.964538,without NUI
2021,165,14/06/2021,P4,Diverse,3.920718,with NUI
2021,166,15/06/2021,P1,Conventional,6.419323,without NUI
2021,166,15/06/2021,P2,Conventional,11.220807,with NUI
2021,166,15/06/2021,P3,Diverse,13.752379,without NUI
2021,166,15/06/2021,P4,Diverse,9.765645,with NUI
2021,167,16/06/2021,P1,Conventional,6.295572,without NUI
2021,167,16/06/2021,P2,Conventional,10.21497,with NUI
2021,167,16/06/2021,P3,Diverse,2.987927,without NUI
2021,167,16/06/2021,P4,Diverse,8.179398,with NUI
2021,168,17/06/2021,P1,Conventional,7.9527405,without NUI
2021,168,17/06/2021,P2,Conventional,9.4087485,with NUI
2021,168,17/06/2021,P3,Diverse,7.531406,without NUI
2021,168,17/06/2021,P4,Diverse,11.9675785,with NUI
2021,169,18/06/2021,P1,Conventional,9.609909,without NUI
2021,169,18/06/2021,P2,Conventional,8.602527,with NUI
2021,169,18/06/2021,P3,Diverse,12.074885,without NUI
2021,169,18/06/2021,P4,Diverse,15.755759,with NUI
2021,170,19/06/2021,P1,Conventional,34.052762,without NUI
2021,170,19/06/2021,P2,Conventional,83.244482,with NUI
2021,170,19/06/2021,P3,Diverse,100.630982,without NUI
2021,170,19/06/2021,P4,Diverse,113.827565,with NUI
2021,171,20/06/2021,P1,Conventional,16.011272,without NUI
2021,171,20/06/2021,P2,Conventional,31.302532,with NUI
2021,171,20/06/2021,P3,Diverse,53.118737,without NUI
2021,171,20/06/2021,P4,Diverse,64.351783,with NUI
2021,172,21/06/2021,P1,Conventional,24.521046,without NUI
2021,172,21/06/2021,P2,Conventional,30.273818,with NUI
2021,172,21/06/2021,P3,Diverse,50.563934,without NUI
2021,172,21/06/2021,P4,Diverse,45.592471,with NUI
2021,173,22/06/2021,P1,Conventional,6.667163,without NUI
2021,173,22/06/2021,P2,Conventional,12.424658,with NUI
2021,173,22/06/2021,P3,Diverse,21.381862,without NUI
2021,173,22/06/2021,P4,Diverse,11.668425,with NUI
2021,174,23/06/2021,P1,Conventional,-0.953046,without NUI
2021,174,23/06/2021,P2,Conventional,4.705673,with NUI
2021,174,23/06/2021,P3,Diverse,30.711992,without NUI
2021,174,23/06/2021,P4,Diverse,9.929963,with NUI
2021,175,24/06/2021,P1,Conventional,10.393949,without NUI
2021,175,24/06/2021,P2,Conventional,17.01723,with NUI
2021,175,24/06/2021,P3,Diverse,46.450678,without NUI
2021,175,24/06/2021,P4,Diverse,32.749988,with NUI
2021,176,25/06/2021,P1,Conventional,26.813991,without NUI
2021,176,25/06/2021,P2,Conventional,21.761998,with NUI
2021,176,25/06/2021,P3,Diverse,39.800116,without NUI
2021,176,25/06/2021,P4,Diverse,31.625473,with NUI
2021,177,26/06/2021,P1,Conventional,138.229707,without NUI
2021,177,26/06/2021,P2,Conventional,121.41848,with NUI
2021,177,26/06/2021,P3,Diverse,247.482655,without NUI
2021,177,26/06/2021,P4,Diverse,296.706854,with NUI
2021,178,27/06/2021,P1,Conventional,190.015626,without NUI
2021,178,27/06/2021,P2,Conventional,201.585027,with NUI
2021,178,27/06/2021,P3,Diverse,250.792871,without NUI
2021,178,27/06/2021,P4,Diverse,325.705855,with NUI
2021,179,28/06/2021,P1,Conventional,104.57448,without NUI
2021,179,28/06/2021,P2,Conventional,145.858864,with NUI
2021,179,28/06/2021,P3,Diverse,153.744381,without NUI
2021,179,28/06/2021,P4,Diverse,202.945675,with NUI
2021,180,29/06/2021,P1,Conventional,91.767025,without NUI
2021,180,29/06/2021,P2,Conventional,85.732821,with NUI
2021,180,29/06/2021,P3,Diverse,98.16569,without NUI
2021,180,29/06/2021,P4,Diverse,108.907082,with NUI
2021,181,30/06/2021,P1,Conventional,77.944155,without NUI
2021,181,30/06/2021,P2,Conventional,65.413524,with NUI
2021,181,30/06/2021,P3,Diverse,99.691738,without NUI
2021,181,30/06/2021,P4,Diverse,73.27728,with NUI
2021,182,1/7/2021,P1,Conventional,56.894012,without NUI
2021,182,1/7/2021,P2,Conventional,44.618065,with NUI
2021,182,1/7/2021,P3,Diverse,71.881766,without NUI
2021,182,1/7/2021,P4,Diverse,73.277226,with NUI
2021,183,2/7/2021,P1,Conventional,55.114982,without NUI
2021,183,2/7/2021,P2,Conventional,33.775923,with NUI
2021,183,2/7/2021,P3,Diverse,55.523457,without NUI
2021,183,2/7/2021,P4,Diverse,45.644467,with NUI
2021,184,3/7/2021,P1,Conventional,34.861192,without NUI
2021,184,3/7/2021,P2,Conventional,37.867839,with NUI
2021,184,3/7/2021,P3,Diverse,56.472418,without NUI
2021,184,3/7/2021,P4,Diverse,31.251067,with NUI
2021,185,4/7/2021,P1,Conventional,41.633425,without NUI
2021,185,4/7/2021,P2,Conventional,21.071354,with NUI
2021,185,4/7/2021,P3,Diverse,48.078423,without NUI
2021,185,4/7/2021,P4,Diverse,19.42029,with NUI
2021,186,5/7/2021,P1,Conventional,75.263771,without NUI
2021,186,5/7/2021,P2,Conventional,20.35641,with NUI
2021,186,5/7/2021,P3,Diverse,52.302805,without NUI
2021,186,5/7/2021,P4,Diverse,19.6321615,with NUI
2021,187,6/7/2021,P1,Conventional,46.940478,without NUI
2021,187,6/7/2021,P2,Conventional,22.130552,with NUI
2021,187,6/7/2021,P3,Diverse,29.569011,without NUI
2021,187,6/7/2021,P4,Diverse,19.844033,with NUI
2021,188,7/7/2021,P1,Conventional,40.848745,without NUI
2021,188,7/7/2021,P2,Conventional,9.97678,with NUI
2021,188,7/7/2021,P3,Diverse,22.4791,without NUI
2021,188,7/7/2021,P4,Diverse,12.714448,with NUI
2021,189,8/7/2021,P1,Conventional,17.830369,without NUI
2021,189,8/7/2021,P2,Conventional,5.345355,with NUI
2021,189,8/7/2021,P3,Diverse,15.389189,without NUI
2021,189,8/7/2021,P4,Diverse,16.459901,with NUI
2021,190,9/7/2021,P1,Conventional,90.503457,without NUI
2021,190,9/7/2021,P2,Conventional,31.238848,with NUI
2021,190,9/7/2021,P3,Diverse,52.790373,without NUI
2021,190,9/7/2021,P4,Diverse,30.698035,with NUI
2021,191,10/7/2021,P1,Conventional,49.344821,without NUI
2021,191,10/7/2021,P2,Conventional,11.527865,with NUI
2021,191,10/7/2021,P3,Diverse,65.478013,without NUI
2021,191,10/7/2021,P4,Diverse,8.61258,with NUI
2021,192,11/7/2021,P1,Conventional,48.134005,without NUI
2021,192,11/7/2021,P2,Conventional,37.387434,with NUI
2021,192,11/7/2021,P3,Diverse,38.946655,without NUI
2021,192,11/7/2021,P4,Diverse,28.229328,with NUI
2021,193,12/7/2021,P1,Conventional,36.025248,without NUI
2021,193,12/7/2021,P2,Conventional,23.031711,with NUI
2021,193,12/7/2021,P3,Diverse,40.124999,without NUI
2021,193,12/7/2021,P4,Diverse,20.595331,with NUI
2021,194,13/07/2021,P1,Conventional,48.492825,without NUI
2021,194,13/07/2021,P2,Conventional,12.806333,with NUI
2021,194,13/07/2021,P3,Diverse,64.622617,without NUI
2021,194,13/07/2021,P4,Diverse,22.721674,with NUI
2021,195,14/07/2021,P1,Conventional,51.322938,without NUI
2021,195,14/07/2021,P2,Conventional,23.641011,with NUI
2021,195,14/07/2021,P3,Diverse,35.615143,without NUI
2021,195,14/07/2021,P4,Diverse,12.95492,with NUI
2021,196,15/07/2021,P1,Conventional,76.217809,without NUI
2021,196,15/07/2021,P2,Conventional,69.015606,with NUI
2021,196,15/07/2021,P3,Diverse,29.340534,without NUI
2021,196,15/07/2021,P4,Diverse,41.488392,with NUI
2021,197,16/07/2021,P1,Conventional,39.851231,without NUI
2021,197,16/07/2021,P2,Conventional,31.736481,with NUI
2021,197,16/07/2021,P3,Diverse,25.835463,without NUI
2021,197,16/07/2021,P4,Diverse,18.470979,with NUI
2021,198,17/07/2021,P1,Conventional,-10.345805,without NUI
2021,198,17/07/2021,P2,Conventional,-13.229773,with NUI
2021,198,17/07/2021,P3,Diverse,-14.350513,without NUI
2021,198,17/07/2021,P4,Diverse,-23.619426,with NUI
2021,199,18/07/2021,P1,Conventional,27.092108,without NUI
2021,199,18/07/2021,P2,Conventional,9.283187,with NUI
2021,199,18/07/2021,P3,Diverse,11.809048,without NUI
2021,199,18/07/2021,P4,Diverse,5.328744,with NUI
2021,200,19/07/2021,P1,Conventional,62.820422,without NUI
2021,200,19/07/2021,P2,Conventional,19.653119,with NUI
2021,200,19/07/2021,P3,Diverse,37.505378,without NUI
2021,200,19/07/2021,P4,Diverse,11.369381,with NUI
2021,201,20/07/2021,P1,Conventional,41.05234,without NUI
2021,201,20/07/2021,P2,Conventional,20.731462,with NUI
2021,201,20/07/2021,P3,Diverse,31.933844,without NUI
2021,201,20/07/2021,P4,Diverse,21.167836,with NUI
2021,202,21/07/2021,P1,Conventional,19.253575,without NUI
2021,202,21/07/2021,P2,Conventional,7.39504,with NUI
2021,202,21/07/2021,P3,Diverse,12.295122,without NUI
2021,202,21/07/2021,P4,Diverse,1.989574,with NUI
2021,203,22/07/2021,P1,Conventional,31.286251,without NUI
2021,203,22/07/2021,P2,Conventional,20.924427,with NUI
2021,203,22/07/2021,P3,Diverse,-4.514508,without NUI
2021,203,22/07/2021,P4,Diverse,23.023826,with NUI
2021,204,23/07/2021,P1,Conventional,17.453566,without NUI
2021,204,23/07/2021,P2,Conventional,28.390298,with NUI
2021,204,23/07/2021,P3,Diverse,39.432815,without NUI
2021,204,23/07/2021,P4,Diverse,29.758986,with NUI
2021,205,24/07/2021,P1,Conventional,34.736014,without NUI
2021,205,24/07/2021,P2,Conventional,35.205661,with NUI
2021,205,24/07/2021,P3,Diverse,28.141346,without NUI
2021,205,24/07/2021,P4,Diverse,17.827402,with NUI
2021,206,25/07/2021,P1,Conventional,38.755083,without NUI
2021,206,25/07/2021,P2,Conventional,31.64929,with NUI
2021,206,25/07/2021,P3,Diverse,29.763539,without NUI
2021,206,25/07/2021,P4,Diverse,28.553711,with NUI
2021,207,26/07/2021,P1,Conventional,38.956511,without NUI
2021,207,26/07/2021,P2,Conventional,46.31783,with NUI
2021,207,26/07/2021,P3,Diverse,15.380358,without NUI
2021,207,26/07/2021,P4,Diverse,36.801116,with NUI
2021,208,27/07/2021,P1,Conventional,39.678292,without NUI
2021,208,27/07/2021,P2,Conventional,-14.790337,with NUI
2021,208,27/07/2021,P3,Diverse,44.66604,without NUI
2021,208,27/07/2021,P4,Diverse,18.1791,with NUI
2021,209,28/07/2021,P1,Conventional,18.506243,without NUI
2021,209,28/07/2021,P2,Conventional,4.849141,with NUI
2021,209,28/07/2021,P3,Diverse,20.842575,without NUI
2021,209,28/07/2021,P4,Diverse,11.204914,with NUI
2021,210,29/07/2021,P1,Conventional,47.764636,without NUI
2021,210,29/07/2021,P2,Conventional,28.572339,with NUI
2021,210,29/07/2021,P3,Diverse,26.055954,without NUI
2021,210,29/07/2021,P4,Diverse,31.29409,with NUI
2021,211,30/07/2021,P1,Conventional,2.779343,without NUI
2021,211,30/07/2021,P2,Conventional,-1.300106,with NUI
2021,211,30/07/2021,P3,Diverse,12.282597,without NUI
2021,211,30/07/2021,P4,Diverse,-5.913393,with NUI
2021,212,31/07/2021,P1,Conventional,8.634399,without NUI
2021,212,31/07/2021,P2,Conventional,24.695267,with NUI
2021,212,31/07/2021,P3,Diverse,12.461145,without NUI
2021,212,31/07/2021,P4,Diverse,17.294323,with NUI
2021,213,1/8/2021,P1,Conventional,8.333774,without NUI
2021,213,1/8/2021,P2,Conventional,10.509821,with NUI
2021,213,1/8/2021,P3,Diverse,17.387365,without NUI
2021,213,1/8/2021,P4,Diverse,13.589212,with NUI
2021,214,2/8/2021,P1,Conventional,12.103103,without NUI
2021,214,2/8/2021,P2,Conventional,22.252437,with NUI
2021,214,2/8/2021,P3,Diverse,8.389406,without NUI
2021,214,2/8/2021,P4,Diverse,13.330711,with NUI
2021,215,3/8/2021,P1,Conventional,10.025456,without NUI
2021,215,3/8/2021,P2,Conventional,35.789678,with NUI
2021,215,3/8/2021,P3,Diverse,37.702694,without NUI
2021,215,3/8/2021,P4,Diverse,21.083781,with NUI
2021,216,4/8/2021,P1,Conventional,9.500395,without NUI
2021,216,4/8/2021,P2,Conventional,15.651644,with NUI
2021,216,4/8/2021,P3,Diverse,10.223632,without NUI
2021,216,4/8/2021,P4,Diverse,3.450952,with NUI
2021,217,5/8/2021,P1,Conventional,6.136608,without NUI
2021,217,5/8/2021,P2,Conventional,9.6780305,with NUI
2021,217,5/8/2021,P3,Diverse,0.178327,without NUI
2021,217,5/8/2021,P4,Diverse,-0.051462,with NUI
2021,218,6/8/2021,P1,Conventional,2.772821,without NUI
2021,218,6/8/2021,P2,Conventional,3.704417,with NUI
2021,218,6/8/2021,P3,Diverse,-9.866978,without NUI
2021,218,6/8/2021,P4,Diverse,-3.553876,with NUI
2021,219,7/8/2021,P1,Conventional,14.049095,without NUI
2021,219,7/8/2021,P2,Conventional,-19.810234,with NUI
2021,219,7/8/2021,P3,Diverse,-11.73675,without NUI
2021,219,7/8/2021,P4,Diverse,13.634396,with NUI
2021,220,8/8/2021,P1,Conventional,15.065788,without NUI
2021,220,8/8/2021,P2,Conventional,-12.632304,with NUI
2021,220,8/8/2021,P3,Diverse,25.227657,without NUI
2021,220,8/8/2021,P4,Diverse,3.127538,with NUI
2021,221,9/8/2021,P1,Conventional,-2.772232,without NUI
2021,221,9/8/2021,P2,Conventional,-3.419256,with NUI
2021,221,9/8/2021,P3,Diverse,-13.851221,without NUI
2021,221,9/8/2021,P4,Diverse,-2.997282,with NUI
2021,222,10/8/2021,P1,Conventional,11.288599,without NUI
2021,222,10/8/2021,P2,Conventional,-12.164,with NUI
2021,222,10/8/2021,P3,Diverse,2.020777,without NUI
2021,222,10/8/2021,P4,Diverse,0.639975,with NUI
2021,223,11/8/2021,P1,Conventional,15.922133,without NUI
2021,223,11/8/2021,P2,Conventional,14.868071,with NUI
2021,223,11/8/2021,P3,Diverse,-1.100098,without NUI
2021,223,11/8/2021,P4,Diverse,10.821982,with NUI
2021,224,12/8/2021,P1,Conventional,1.986728,without NUI
2021,224,12/8/2021,P2,Conventional,0.929081,with NUI
2021,224,12/8/2021,P3,Diverse,11.55926,without NUI
2021,224,12/8/2021,P4,Diverse,8.043469,with NUI
2021,225,13/08/2021,P1,Conventional,7.224993,without NUI
2021,225,13/08/2021,P2,Conventional,-1.503379,with NUI
2021,225,13/08/2021,P3,Diverse,4.222948,without NUI
2021,225,13/08/2021,P4,Diverse,8.147075,with NUI
2021,226,14/08/2021,P1,Conventional,11.247027,without NUI
2021,226,14/08/2021,P2,Conventional,-6.47657,with NUI
2021,226,14/08/2021,P3,Diverse,-14.163096,without NUI
2021,226,14/08/2021,P4,Diverse,10.289513,with NUI
2021,227,15/08/2021,P1,Conventional,7.978349,without NUI
2021,227,15/08/2021,P2,Conventional,-8.040928,with NUI
2021,227,15/08/2021,P3,Diverse,-5.059832,without NUI
2021,227,15/08/2021,P4,Diverse,11.604907,with NUI
2021,228,16/08/2021,P1,Conventional,15.260408,without NUI
2021,228,16/08/2021,P2,Conventional,15.255388,with NUI
2021,228,16/08/2021,P3,Diverse,21.700876,without NUI
2021,228,16/08/2021,P4,Diverse,2.67499,with NUI
2021,229,17/08/2021,P1,Conventional,25.632175,without NUI
2021,229,17/08/2021,P2,Conventional,16.66702,with NUI
2021,229,17/08/2021,P3,Diverse,-6.969364,without NUI
2021,229,17/08/2021,P4,Diverse,21.852953,with NUI
2021,230,18/08/2021,P1,Conventional,12.222308,without NUI
2021,230,18/08/2021,P2,Conventional,-13.410918,with NUI
2021,230,18/08/2021,P3,Diverse,-12.30685,without NUI
2021,230,18/08/2021,P4,Diverse,6.83173,with NUI
2021,231,19/08/2021,P1,Conventional,6.003464,without NUI
2021,231,19/08/2021,P2,Conventional,9.576222,with NUI
2021,231,19/08/2021,P3,Diverse,-4.773159,without NUI
2021,231,19/08/2021,P4,Diverse,6.628452,with NUI
2021,232,20/08/2021,P1,Conventional,38.569897,without NUI
