date,plot,rotation,wfps_5,wfps_25
7/16/2021,P4,Diverse,36.21523782,67.30177506
7/17/2021,P1,Conventional,45.82675489,51.29518444
7/17/2021,P2,Conventional,46.41361848,47.46872689
7/17/2021,P3,Diverse,38.81399095,48.8895898
7/17/2021,P4,Diverse,35.87843419,66.93125432
7/18/2021,P1,Conventional,45.58681012,50.89450237
7/18/2021,P2,Conventional,46.0310297,46.90367169
7/18/2021,P3,Diverse,38.61359354,48.41885287
7/18/2021,P4,Diverse,35.68954354,66.35986285
7/19/2021,P1,Conventional,44.66403534,50.15185268
7/19/2021,P2,Conventional,45.21514957,46.11971231
7/19/2021,P3,Diverse,37.87156298,47.69813166
7/19/2021,P4,Diverse,35.20437973,65.76529239
7/20/2021,P1,Conventional,43.88400871,49.4118786
7/20/2021,P2,Conventional,44.56555983,45.39442115
7/20/2021,P3,Diverse,37.15603146,46.92992664
7/20/2021,P4,Diverse,34.77047193,65.17607775
7/21/2021,P1,Conventional,42.85487807,48.26605104
7/21/2021,P2,Conventional,43.72286464,44.36462689
7/21/2021,P3,Diverse,36.31320475,45.86414706
7/21/2021,P4,Diverse,34.06055457,64.21052986
7/22/2021,P1,Conventional,41.82195192,46.96717314
7/22/2021,P2,Conventional,42.85529968,43.05977667
7/22/2021,P3,Diverse,35.57182642,44.84279886
7/22/2021,P4,Diverse,33.29305524,62.96430085
7/23/2021,P1,Conventional,41.37443833,45.91787689
7/23/2021,P2,Conventional,42.29549263,41.99119479
7/23/2021,P3,Diverse,35.23240524,43.99044315
7/23/2021,P4,Diverse,32.86966079,61.93689467
7/24/2021,P1,Conventional,44.93141998,48.07142181
7/24/2021,P2,Conventional,47.69807009,44.17848974
7/24/2021,P3,Diverse,37.88463598,45.28222734
7/24/2021,P4,Diverse,34.70970887,63.41170581
7/25/2021,P1,Conventional,55.71377615,57.86322614
7/25/2021,P2,Conventional,60.94054263,58.20787753
7/25/2021,P3,Diverse,51.29247377,54.9872392
7/25/2021,P4,Diverse,45.7771578,71.24055947
7/26/2021,P1,Conventional,52.80547722,55.88149018
7/26/2021,P2,Conventional,56.77866827,54.92121373
7/26/2021,P3,Diverse,48.38938723,52.87450022
7/26/2021,P4,Diverse,43.63716739,69.66617554
7/27/2021,P1,Conventional,51.26852748,54.61403106
7/27/2021,P2,Conventional,53.69177511,53.11317955
7/27/2021,P3,Diverse,46.7169285,51.46605915
7/27/2021,P4,Diverse,42.04464063,68.74680398
7/28/2021,P1,Conventional,51.55266293,54.08942364
7/28/2021,P2,Conventional,52.67764679,52.26016799
7/28/2021,P3,Diverse,46.44621408,50.81605859
7/28/2021,P4,Diverse,41.69358149,68.29838232
7/29/2021,P1,Conventional,53.77998181,55.03336585
7/29/2021,P2,Conventional,52.93968707,52.69652519
7/29/2021,P3,Diverse,48.0612687,50.82245322
7/29/2021,P4,Diverse,42.84154412,68.85425682
7/30/2021,P1,Conventional,53.54250203,55.16427891
7/30/2021,P2,Conventional,53.5186625,53.12224154
7/30/2021,P3,Diverse,48.0559789,50.93237412
7/30/2021,P4,Diverse,43.1087027,68.87965694
7/31/2021,P1,Conventional,50.65123275,53.76715136
7/31/2021,P2,Conventional,51.57538344,51.79275871
7/31/2021,P3,Diverse,45.61933988,50.13345694
7/31/2021,P4,Diverse,41.40438384,67.58751007
8/1/2021,P1,Conventional,52.2989351,53.79961345
8/1/2021,P2,Conventional,51.59805726,51.66621821
8/1/2021,P3,Diverse,46.26742003,50.16592617
8/1/2021,P4,Diverse,41.66629169,67.6986822
8/2/2021,P1,Conventional,52.28972177,53.53293419
8/2/2021,P2,Conventional,51.79755406,51.28709012
8/2/2021,P3,Diverse,46.59400537,50.02691821
8/2/2021,P4,Diverse,41.95584973,67.26067592
8/3/2021,P1,Conventional,NA,NA
8/3/2021,P2,Conventional,NA,NA
8/3/2021,P3,Diverse,45.21849022,49.89199189
8/3/2021,P4,Diverse,41.03826712,66.61231443
8/4/2021,P1,Conventional,49.62229394,51.70529217
8/4/2021,P2,Conventional,49.37185769,49.43035682
8/4/2021,P3,Diverse,43.86925668,49.57625388
8/4/2021,P4,Diverse,40.08156322,65.96481225
8/5/2021,P1,Conventional,47.94979391,50.5511935
8/5/2021,P2,Conventional,47.97751325,48.24613134
8/5/2021,P3,Diverse,42.39613352,49.10582049
8/5/2021,P4,Diverse,39.11607772,65.19170025
8/6/2021,P1,Conventional,46.39458624,49.42947427
8/6/2021,P2,Conventional,46.66629712,47.13145404
8/6/2021,P3,Diverse,41.05617404,48.51695524
8/6/2021,P4,Diverse,38.49629987,64.42646395
8/7/2021,P1,Conventional,45.69106338,48.68530259
8/7/2021,P2,Conventional,45.96282041,46.36719359
8/7/2021,P3,Diverse,40.34035286,48.23045761
8/7/2021,P4,Diverse,37.98162345,64.15736733
8/8/2021,P1,Conventional,45.14111052,48.22148157
8/8/2021,P2,Conventional,45.45299167,45.86280129
8/8/2021,P3,Diverse,40.0896379,48.08089407
8/8/2021,P4,Diverse,37.58942596,64.22631859
8/9/2021,P1,Conventional,44.74602439,47.81960202
8/9/2021,P2,Conventional,45.15469359,45.46914514
8/9/2021,P3,Diverse,39.88966442,47.88646402
8/9/2021,P4,Diverse,37.41486333,64.10329151
8/10/2021,P1,Conventional,44.04712254,47.40514056
8/10/2021,P2,Conventional,44.71166111,45.11313163
8/10/2021,P3,Diverse,39.44353138,47.72343166
8/10/2021,P4,Diverse,37.12070013,64.15698504
8/11/2021,P1,Conventional,44.22950374,47.20652835
8/11/2021,P2,Conventional,44.5767281,44.85702301
8/11/2021,P3,Diverse,39.81123942,47.55245202
8/11/2021,P4,Diverse,37.25633884,64.1823839
8/12/2021,P1,Conventional,43.84130203,46.92489757
8/12/2021,P2,Conventional,44.28632233,44.45962592
8/12/2021,P3,Diverse,39.85543739,47.36091733
8/12/2021,P4,Diverse,37.21793729,64.08401124
8/13/2021,P1,Conventional,43.16111688,46.4565065
8/13/2021,P2,Conventional,43.87467511,43.98335859
8/13/2021,P3,Diverse,39.5372528,47.03676266
8/13/2021,P4,Diverse,36.91934856,63.74678396
8/14/2021,P1,Conventional,41.31300438,45.37039088
8/14/2021,P2,Conventional,42.76344925,43.00482781
8/14/2021,P3,Diverse,38.26163005,46.28344943
8/14/2021,P4,Diverse,35.78945093,62.6961923
8/15/2021,P1,Conventional,39.66396327,44.0495387
8/15/2021,P2,Conventional,41.57151688,41.77126566
8/15/2021,P3,Diverse,37.10921755,45.33975
8/15/2021,P4,Diverse,34.73015828,61.23505956
8/16/2021,P1,Conventional,38.88419314,43.25920729
8/16/2021,P2,Conventional,41.0070922,41.0052964
8/16/2021,P3,Diverse,36.50949858,44.80548305
8/16/2021,P4,Diverse,34.11386931,60.39447333
8/17/2021,P1,Conventional,39.1029848,43.11960963
8/17/2021,P2,Conventional,41.17638077,40.81650619
8/17/2021,P3,Diverse,36.61920729,44.87371597
8/17/2021,P4,Diverse,34.23668328,60.54295436
8/18/2021,P1,Conventional,38.7449848,42.74772623
8/18/2021,P2,Conventional,40.95541517,40.47585281
8/18/2021,P3,Diverse,36.30605449,44.79335745
8/18/2021,P4,Diverse,33.9039188,60.44872784
8/19/2021,P1,Conventional,38.40284963,42.26111651
8/19/2021,P2,Conventional,40.75296891,39.98936474
8/19/2021,P3,Diverse,36.07223323,44.67502386
8/19/2021,P4,Diverse,33.61146544,60.13773078
8/20/2021,P1,Conventional,37.28069877,41.28610237
8/20/2021,P2,Conventional,39.84695855,39.05955139
8/20/2021,P3,Diverse,35.12013876,44.06575335
8/20/2021,P4,Diverse,32.58127804,59.0285726
8/21/2021,P1,Conventional,36.9371364,40.89839757
8/21/2021,P2,Conventional,39.59276912,38.5356184
8/21/2021,P3,Diverse,34.88411351,43.85772427
8/21/2021,P4,Diverse,32.34279201,58.70581512
8/22/2021,P1,Conventional,36.50249442,40.40244921
8/22/2021,P2,Conventional,39.25349541,38.0602636
8/22/2021,P3,Diverse,34.55127556,43.5500697
8/22/2021,P4,Diverse,31.8975004,58.25035287
8/23/2021,P1,Conventional,35.9004207,39.7960071
8/23/2021,P2,Conventional,38.77940203,37.38532096
8/23/2021,P3,Diverse,34.02423109,43.18668753
8/23/2021,P4,Diverse,31.38940825,57.5790221
8/24/2021,P1,Conventional,34.91805537,38.9197261
8/24/2021,P2,Conventional,37.9481109,36.48532885
8/24/2021,P3,Diverse,33.15916068,42.54752831
8/24/2021,P4,Diverse,30.57544279,56.57130748
8/25/2021,P1,Conventional,34.42399231,38.5286346
8/25/2021,P2,Conventional,37.56996004,35.90403147
8/25/2021,P3,Diverse,32.69693595,42.205128
8/25/2021,P4,Diverse,30.14327708,56.17775704
8/26/2021,P1,Conventional,34.03795633,38.29294476
8/26/2021,P2,Conventional,37.2992719,35.52977232
8/26/2021,P3,Diverse,32.37389514,41.92761616
8/26/2021,P4,Diverse,29.78338777,55.94415205
8/27/2021,P1,Conventional,33.30840954,37.84594637
8/27/2021,P2,Conventional,36.75798024,34.93365395
8/27/2021,P3,Diverse,31.67379188,41.57032276
8/27/2021,P4,Diverse,29.21989199,55.55900909
8/28/2021,P1,Conventional,32.96724033,37.3975286
8/28/2021,P2,Conventional,36.38894861,34.33464994
8/28/2021,P3,Diverse,31.37941295,41.13117724
8/28/2021,P4,Diverse,28.85565467,55.09410028
8/29/2021,P1,Conventional,34.70646242,37.56353185
8/29/2021,P2,Conventional,36.4831062,34.12964656
8/29/2021,P3,Diverse,32.95129778,41.13830467
8/29/2021,P4,Diverse,29.25918686,55.80966932
8/30/2021,P1,Conventional,42.97095694,39.09583513
8/30/2021,P2,Conventional,39.94748515,34.07424283
8/30/2021,P3,Diverse,37.68452807,41.87335524
8/30/2021,P4,Diverse,31.12166026,58.5351441
8/31/2021,P1,Conventional,40.9080004,38.72079422
8/31/2021,P2,Conventional,40.14692169,33.70574523
8/31/2021,P3,Diverse,36.12686036,41.22098362
8/31/2021,P4,Diverse,30.92227837,57.47843251
9/1/2021,P1,Conventional,39.34456319,38.3336291
9/1/2021,P2,Conventional,39.71515342,33.40711357
9/1/2021,P3,Diverse,35.02526528,40.76722914
9/1/2021,P4,Diverse,30.59851346,56.57808778
9/2/2021,P1,Conventional,37.58338176,37.73713204
9/2/2021,P2,Conventional,38.87615449,33.03256834
9/2/2021,P3,Diverse,33.64659108,40.22844981
9/2/2021,P4,Diverse,29.88611565,55.49275556
9/3/2021,P1,Conventional,36.48287986,37.26298185
9/3/2021,P2,Conventional,38.24461175,32.70897831
9/3/2021,P3,Diverse,32.78940179,39.76550013
9/3/2021,P4,Diverse,29.30887775,54.63376664
9/4/2021,P1,Conventional,36.25485179,37.21864318
9/4/2021,P2,Conventional,38.19137009,32.74241061
9/4/2021,P3,Diverse,32.63297871,39.75178207
9/4/2021,P4,Diverse,29.37726619,54.45774669
9/5/2021,P1,Conventional,36.1370942,37.28413384
9/5/2021,P2,Conventional,38.21942276,32.92659867
9/5/2021,P3,Diverse,32.8699269,39.9422036
9/5/2021,P4,Diverse,29.44933576,54.60742424
9/6/2021,P1,Conventional,36.30238854,36.9079602
9/6/2021,P2,Conventional,37.52270609,32.77915224
9/6/2021,P3,Diverse,32.61010008,39.70401427
9/6/2021,P4,Diverse,29.31541918,54.28469331
9/7/2021,P1,Conventional,40.87233678,38.66132169
9/7/2021,P2,Conventional,39.31749338,32.70469138
9/7/2021,P3,Diverse,34.7192023,40.36089681
9/7/2021,P4,Diverse,31.32343389,55.34737535
9/8/2021,P1,Conventional,56.22241018,57.47264179
9/8/2021,P2,Conventional,58.67464808,44.84705316
9/8/2021,P3,Diverse,49.96589233,57.75873343
9/8/2021,P4,Diverse,47.10206827,68.65553378
9/9/2021,P1,Conventional,52.54935427,56.02612112
9/9/2021,P2,Conventional,56.59388248,45.99526518
9/9/2021,P3,Diverse,48.63274685,56.47933349
9/9/2021,P4,Diverse,45.68611878,67.59462743
9/10/2021,P1,Conventional,49.8419781,54.37746922
9/10/2021,P2,Conventional,54.65470705,45.54410224
9/10/2021,P3,Diverse,46.80190329,55.12137964
9/10/2021,P4,Diverse,44.05519276,66.18305243
9/11/2021,P1,Conventional,48.33860553,53.28295164
9/11/2021,P2,Conventional,53.32191303,45.09259915
9/11/2021,P3,Diverse,45.30906859,54.22783336
9/11/2021,P4,Diverse,43.02488603,65.30681288
9/12/2021,P1,Conventional,47.93953405,52.88427128
9/12/2021,P2,Conventional,52.81173269,45.04418349
9/12/2021,P3,Diverse,44.52870283,54.05563134
9/12/2021,P4,Diverse,42.73274095,65.52586474
9/13/2021,P1,Conventional,51.25641763,52.9890512
9/13/2021,P2,Conventional,53.33483397,44.75723595
9/13/2021,P3,Diverse,44.98430526,53.65483548
9/13/2021,P4,Diverse,43.86062158,66.3233822
9/14/2021,P1,Conventional,50.92008122,53.53768987
9/14/2021,P2,Conventional,53.94590256,44.84451124
9/14/2021,P3,Diverse,45.72953181,53.75287746
9/14/2021,P4,Diverse,44.07649054,66.18667273
9/15/2021,P1,Conventional,54.70061544,57.96986884
9/15/2021,P2,Conventional,58.84631581,50.01117434
9/15/2021,P3,Diverse,50.69282193,58.25768172
9/15/2021,P4,Diverse,48.55367826,69.27831525
9/16/2021,P1,Conventional,51.56530649,56.31630265
9/16/2021,P2,Conventional,56.67676154,49.36724861
9/16/2021,P3,Diverse,48.10010489,57.06816102
9/16/2021,P4,Diverse,47.20131384,67.56792298
9/17/2021,P1,Conventional,50.36399984,55.48909729
9/17/2021,P2,Conventional,55.63909412,48.53334852
9/17/2021,P3,Diverse,46.94443109,56.27518886
9/17/2021,P4,Diverse,46.30042209,66.91360016
9/18/2021,P1,Conventional,49.20771704,54.89504555
9/18/2021,P2,Conventional,54.81872254,47.95879265
9/18/2021,P3,Diverse,45.84689204,55.81753516
9/18/2021,P4,Diverse,45.32367001,66.66410496
9/19/2021,P1,Conventional,46.70125475,53.55290253
9/19/2021,P2,Conventional,52.94446859,46.74355006
9/19/2021,P3,Diverse,43.4646168,54.66879438
9/19/2021,P4,Diverse,43.30274725,65.46377535
9/20/2021,P1,Conventional,45.7686558,52.72888213
9/20/2021,P2,Conventional,51.89687799,45.91164845
9/20/2021,P3,Diverse,42.1763996,53.92460726
9/20/2021,P4,Diverse,42.04855767,64.72535969
9/21/2021,P1,Conventional,46.77830232,52.97397399
9/21/2021,P2,Conventional,52.46215363,45.75891506
9/21/2021,P3,Diverse,42.59590919,53.94281976
9/21/2021,P4,Diverse,42.26720401,65.30855284
9/22/2021,P1,Conventional,58.48704842,65.1777887
9/22/2021,P2,Conventional,63.88161335,59.38007898
9/22/2021,P3,Diverse,56.28865729,65.91057585
9/22/2021,P4,Diverse,53.56823176,74.93967257
9/23/2021,P1,Conventional,52.86325769,63.45641622
9/23/2021,P2,Conventional,61.4165375,61.18571559
9/23/2021,P3,Diverse,54.69568125,68.01953254
9/23/2021,P4,Diverse,52.17868483,78.047984
9/24/2021,P1,Conventional,51.10577059,61.78742614
9/24/2021,P2,Conventional,60.0391859,58.72822156
9/24/2021,P3,Diverse,NA,NA
9/24/2021,P4,Diverse,NA,NA
9/25/2021,P1,Conventional,50.85519129,61.20661272
9/25/2021,P2,Conventional,59.6644328,57.93196938
9/25/2021,P3,Diverse,NA,NA
9/25/2021,P4,Diverse,NA,NA
9/26/2021,P1,Conventional,50.20548066,60.74945631
9/26/2021,P2,Conventional,59.36519241,57.70409912
9/26/2021,P3,Diverse,NA,NA
9/26/2021,P4,Diverse,NA,NA
9/27/2021,P1,Conventional,51.20970908,61.29985739
9/27/2021,P2,Conventional,60.718139,58.11148542
9/27/2021,P3,Diverse,52.57211731,62.38713955
9/27/2021,P4,Diverse,51.07745748,70.56070473
9/28/2021,P1,Conventional,49.6718031,60.55167257
9/28/2021,P2,Conventional,60.2538828,57.46297232
9/28/2021,P3,Diverse,50.6883731,61.80007017
9/28/2021,P4,Diverse,50.18038523,70.29199972
9/29/2021,P1,Conventional,48.52446709,59.62976288
9/29/2021,P2,Conventional,59.18396154,56.52165275
9/29/2021,P3,Diverse,49.16075807,60.89136117
9/29/2021,P4,Diverse,48.7720094,69.77531121
9/30/2021,P1,Conventional,47.49870673,58.81739362
9/30/2021,P2,Conventional,57.63744252,55.82124501
9/30/2021,P3,Diverse,47.54793026,60.17202241
9/30/2021,P4,Diverse,47.63489637,69.07941301
10/1/2021,P1,Conventional,46.87770767,58.20692541
10/1/2021,P2,Conventional,56.88579754,55.25306635
10/1/2021,P3,Diverse,46.42456229,59.62407569
10/1/2021,P4,Diverse,47.08141012,68.51038576
10/2/2021,P1,Conventional,46.91224717,58.45325723
10/2/2021,P2,Conventional,57.47900085,55.23219874
10/2/2021,P3,Diverse,46.11521231,59.77610511
10/2/2021,P4,Diverse,47.06750123,68.7407553
10/3/2021,P1,Conventional,53.32603435,63.50631503
10/3/2021,P2,Conventional,62.61061912,59.84257096
10/3/2021,P3,Diverse,54.19925561,64.16663791
10/3/2021,P4,Diverse,52.8158821,72.19777576
10/4/2021,P1,Conventional,54.43098486,65.10239116
10/4/2021,P2,Conventional,63.33942853,63.11025597
10/4/2021,P3,Diverse,55.43616635,66.30996815
10/4/2021,P4,Diverse,54.01200988,74.10426455
10/5/2021,P1,Conventional,52.89757599,63.61261158
10/5/2021,P2,Conventional,62.16702799,61.76881222
10/5/2021,P3,Diverse,53.41425489,64.2780517
10/5/2021,P4,Diverse,52.55220881,72.4708345
10/6/2021,P1,Conventional,52.11216525,62.85533943
10/6/2021,P2,Conventional,61.62732917,60.82957749
10/6/2021,P3,Diverse,52.63722644,63.42124741
10/6/2021,P4,Diverse,52.07975166,71.94218185
10/7/2021,P1,Conventional,51.89476763,62.54658949
10/7/2021,P2,Conventional,61.42179626,60.32802737
10/7/2021,P3,Diverse,52.38935529,63.09495265
10/7/2021,P4,Diverse,52.00118814,71.75248043
10/8/2021,P1,Conventional,51.67109533,62.42631348
10/8/2021,P2,Conventional,61.41366635,60.08937879
10/8/2021,P3,Diverse,52.15171998,63.07175972
10/8/2021,P4,Diverse,51.84803144,71.9457679
10/9/2021,P1,Conventional,53.63012358,63.22130391
10/9/2021,P2,Conventional,62.16015801,60.75826278
10/9/2021,P3,Diverse,54.26129372,63.69320975
10/9/2021,P4,Diverse,53.5462004,72.83476919
10/10/2021,P1,Conventional,52.37038624,62.86392689
10/10/2021,P2,Conventional,62.00072607,60.51175982
10/10/2021,P3,Diverse,54.23263178,63.8398916
10/10/2021,P4,Diverse,53.5242039,72.64423242
10/11/2021,P1,Conventional,51.87003948,62.53309836
10/11/2021,P2,Conventional,61.8013219,60.08383153
10/11/2021,P3,Diverse,53.43106466,63.56287023
10/11/2021,P4,Diverse,53.15095446,72.35681695
10/12/2021,P1,Conventional,51.29381907,62.16560155
10/12/2021,P2,Conventional,61.43106389,59.64682598
10/12/2021,P3,Diverse,52.56329554,63.32095745
10/12/2021,P4,Diverse,52.56695729,72.23821253
10/13/2021,P1,Conventional,50.87737829,61.91799321
10/13/2021,P2,Conventional,61.26163088,59.26905426
10/13/2021,P3,Diverse,52.03336239,63.1555798
10/13/2021,P4,Diverse,52.30645064,72.15453491
10/14/2021,P1,Conventional,50.39052033,61.42192509
10/14/2021,P2,Conventional,60.70958024,58.72376856
10/14/2021,P3,Diverse,51.17004816,62.73240717
10/14/2021,P4,Diverse,51.59993291,71.75569432
10/15/2021,P1,Conventional,52.57647591,62.38195388
10/15/2021,P2,Conventional,61.7211438,59.53795051
10/15/2021,P3,Diverse,54.19205903,63.29617519
10/15/2021,P4,Diverse,53.34179097,72.50208617
10/16/2021,P1,Conventional,53.648943,63.603109
10/16/2021,P2,Conventional,62.53029423,61.09512784
10/16/2021,P3,Diverse,56.84358584,65.49129735
10/16/2021,P4,Diverse,55.64837316,73.37549113
10/17/2021,P1,Conventional,52.35478643,62.32097598
10/17/2021,P2,Conventional,61.41946389,60.01523157
10/17/2021,P3,Diverse,55.51524578,64.18298674
10/17/2021,P4,Diverse,54.54112687,71.85511427
10/18/2021,P1,Conventional,51.5016692,61.60894943
10/18/2021,P2,Conventional,60.81119722,59.51758961
10/18/2021,P3,Diverse,54.49344052,63.61685019
10/18/2021,P4,Diverse,53.92375379,70.95665227
10/19/2021,P1,Conventional,50.01943507,60.30328826
10/19/2021,P2,Conventional,59.62734177,58.2593673
10/19/2021,P3,Diverse,52.40911661,61.99770208
10/19/2021,P4,Diverse,52.25494912,69.52666092
10/20/2021,P1,Conventional,49.95752409,60.10822727
10/20/2021,P2,Conventional,59.63690011,57.90675003
10/20/2021,P3,Diverse,51.87920636,61.59313668
10/20/2021,P4,Diverse,51.96209829,69.35749949
10/21/2021,P1,Conventional,51.36545214,60.78610739
10/21/2021,P2,Conventional,60.49382682,58.40835647
10/21/2021,P3,Diverse,53.42882412,61.90898968
10/21/2021,P4,Diverse,52.95819979,69.8537703
10/22/2021,P1,Conventional,51.22604068,61.17291032
10/22/2021,P2,Conventional,60.48283974,58.95704476
10/22/2021,P3,Diverse,54.08301904,62.6981489
10/22/2021,P4,Diverse,53.3419141,70.11212696
10/23/2021,P1,Conventional,49.55174022,60.0117803
10/23/2021,P2,Conventional,59.18129733,57.55385126
10/23/2021,P3,Diverse,52.01478659,61.25069227
10/23/2021,P4,Diverse,51.64446803,68.64912813
10/24/2021,P1,Conventional,48.91308032,59.22950814
10/24/2021,P2,Conventional,58.49612308,56.81631989
10/24/2021,P3,Diverse,50.98428739,60.64996761
10/24/2021,P4,Diverse,50.86711955,67.94666158
10/25/2021,P1,Conventional,55.32471538,64.30940843
10/25/2021,P2,Conventional,61.5900969,61.97754637
10/25/2021,P3,Diverse,55.87239167,64.58396926
10/25/2021,P4,Diverse,54.87427361,73.11694612
10/26/2021,P1,Conventional,54.9117317,67.56648185
10/26/2021,P2,Conventional,62.15325705,70.35328763
10/26/2021,P3,Diverse,54.51331448,63.9250572
10/26/2021,P4,Diverse,54.21200507,73.47159167
10/27/2021,P1,Conventional,52.72564151,63.34009792
10/27/2021,P2,Conventional,61.34785737,65.25904681
10/27/2021,P3,Diverse,53.3773136,62.22437756
10/27/2021,P4,Diverse,52.986286,69.46666105
10/28/2021,P1,Conventional,51.50671255,62.14863273
10/28/2021,P2,Conventional,60.54477703,62.77780745
10/28/2021,P3,Diverse,52.33304989,61.39665123
10/28/2021,P4,Diverse,51.95470649,68.71262648
10/29/2021,P1,Conventional,51.91515417,61.37263374
10/29/2021,P2,Conventional,60.69190043,61.76597983
10/29/2021,P3,Diverse,52.58043806,61.26159246
10/29/2021,P4,Diverse,52.06537895,68.84538744
10/30/2021,P1,Conventional,52.94606386,62.28932393
10/30/2021,P2,Conventional,61.43369252,62.77465186
10/30/2021,P3,Diverse,55.08318622,63.06457626
10/30/2021,P4,Diverse,54.01915174,70.20773958
10/31/2021,P1,Conventional,51.81662262,61.81266768
10/31/2021,P2,Conventional,61.03392308,61.87992251
10/31/2021,P3,Diverse,54.36894728,62.51918816
10/31/2021,P4,Diverse,53.43554479,69.36598052
11/1/2021,P1,Conventional,50.3297672,60.37276888
11/1/2021,P2,Conventional,59.89942521,60.1578761
11/1/2021,P3,Diverse,52.82249944,61.4397554
11/1/2021,P4,Diverse,52.1286816,68.46566711
11/2/2021,P1,Conventional,49.27391351,59.34131035
11/2/2021,P2,Conventional,58.81843526,58.52203914
11/2/2021,P3,Diverse,51.5430723,60.40897282
11/2/2021,P4,Diverse,51.00446221,67.48730259
11/3/2021,P1,Conventional,NA,NA
11/3/2021,P2,Conventional,NA,NA
11/3/2021,P3,Diverse,NA,NA
11/3/2021,P4,Diverse,NA,NA
11/4/2021,P1,Conventional,NA,NA
11/4/2021,P2,Conventional,NA,NA
11/4/2021,P3,Diverse,NA,NA
11/4/2021,P4,Diverse,NA,NA
11/5/2021,P1,Conventional,50.88816616,55.50925925
11/5/2021,P2,Conventional,54.4749985,59.86101976
11/5/2021,P3,Diverse,37.23896461,59.30813529
11/5/2021,P4,Diverse,48.62909501,61.36073775
11/6/2021,P1,Conventional,50.526216,55.40812247
11/6/2021,P2,Conventional,54.28892318,59.75155432
11/6/2021,P3,Diverse,37.34111226,59.25400707
11/6/2021,P4,Diverse,48.5060804,61.52288775
11/7/2021,P1,Conventional,50.42985283,55.38117879
11/7/2021,P2,Conventional,54.3706625,59.74724391
11/7/2021,P3,Diverse,37.33483758,59.30913371
11/7/2021,P4,Diverse,48.34984979,61.6104285
11/8/2021,P1,Conventional,50.47927748,55.52979972
11/8/2021,P2,Conventional,54.45623098,59.80739972
11/8/2021,P3,Diverse,37.19069255,59.49049085
11/8/2021,P4,Diverse,48.25073456,61.80130527
11/9/2021,P1,Conventional,50.52179201,55.75261275
11/9/2021,P2,Conventional,54.27184797,59.94024706
11/9/2021,P3,Diverse,37.10844487,59.800925
11/9/2021,P4,Diverse,48.27748232,62.13400713
11/10/2021,P1,Conventional,50.75222129,55.90553712
11/10/2021,P2,Conventional,54.40071389,60.02575221
11/10/2021,P3,Diverse,37.28167163,59.86631944
11/10/2021,P4,Diverse,48.65549391,62.18341654
11/11/2021,P1,Conventional,50.43140505,55.63957465
11/11/2021,P2,Conventional,54.05327874,59.98068438
11/11/2021,P3,Diverse,37.08006816,59.65298993
11/11/2021,P4,Diverse,48.4030621,62.04270092
11/12/2021,P1,Conventional,54.85766629,58.71244801
11/12/2021,P2,Conventional,57.07867382,61.59272914
11/12/2021,P3,Diverse,43.653511,60.96753191
11/12/2021,P4,Diverse,53.29722188,64.11316272
11/13/2021,P1,Conventional,53.27967481,57.29805944
11/13/2021,P2,Conventional,56.51429583,61.48645347
11/13/2021,P3,Diverse,42.27240662,61.20778046
11/13/2021,P4,Diverse,51.85639201,63.81907042
11/14/2021,P1,Conventional,54.62606819,57.93799508
11/14/2021,P2,Conventional,57.74826677,61.59842689
11/14/2021,P3,Diverse,43.62806798,61.58027901
11/14/2021,P4,Diverse,53.2174969,63.96528106
11/15/2021,P1,Conventional,55.27581322,59.141972
11/15/2021,P2,Conventional,59.21492489,63.1715714
11/15/2021,P3,Diverse,45.7320301,63.88637759
11/15/2021,P4,Diverse,54.00249044,65.14519426
11/16/2021,P1,Conventional,54.13201138,58.09479678
11/16/2021,P2,Conventional,58.5606391,63.22165338
11/16/2021,P3,Diverse,44.3293609,63.30757721
11/16/2021,P4,Diverse,52.82441194,64.70883273
11/17/2021,P1,Conventional,53.76735291,57.42417721
11/17/2021,P2,Conventional,58.02531848,62.59090167
11/17/2021,P3,Diverse,43.81324768,62.42426686
11/17/2021,P4,Diverse,52.4926145,64.08008838
11/18/2021,P1,Conventional,55.63697161,59.78787743
11/18/2021,P2,Conventional,60.37489498,64.38526395
11/18/2021,P3,Diverse,46.70530708,64.45751831
11/18/2021,P4,Diverse,54.65269084,66.01896673
11/19/2021,P1,Conventional,53.87148478,57.80198614
11/19/2021,P2,Conventional,58.41759092,63.09211206
11/19/2021,P3,Diverse,44.4152832,62.78115483
11/19/2021,P4,Diverse,52.84940831,64.59844634
11/20/2021,P1,Conventional,53.40939028,57.37951499
11/20/2021,P2,Conventional,57.93155865,62.51003763
11/20/2021,P3,Diverse,43.76238499,62.1918697
11/20/2021,P4,Diverse,52.39491314,64.13666446
11/21/2021,P1,Conventional,53.79393018,57.69748415
11/21/2021,P2,Conventional,58.03025769,62.36287532
11/21/2021,P3,Diverse,44.40543456,61.98475549
11/21/2021,P4,Diverse,52.606618,64.31163927
11/22/2021,P1,Conventional,53.9725437,58.3205404
11/22/2021,P2,Conventional,58.29962404,62.82302999
11/22/2021,P3,Diverse,45.17091709,62.83229564
11/22/2021,P4,Diverse,53.00703365,65.01134763
11/23/2021,P1,Conventional,52.38445948,56.90032225
11/23/2021,P2,Conventional,56.14575182,61.71495912
11/23/2021,P3,Diverse,43.26442829,61.39090003
11/23/2021,P4,Diverse,51.34363822,63.85744306
